Id,Label,topic,language,media_type,location,followers,popularity
TWI20250821062847,TWI20250821062847,Politics,Arabic,Image,North America,6,0
TWI20250821062850,TWI20250821062850,Business,French,Video,North America,129,0
TWI20250821062853,TWI20250821062853,Politics,English,Text,North America,31,0
TWI20250821062858,TWI20250821062858,Travel,English,Text,Asia,14097,0
TWI20250821062867,TWI20250821062867,Climate,English,Image,Asia,8,0
TWI20250821062872,TWI20250821062872,Health,Portuguese,Text,North America,116,0
TWI20250821062874,TWI20250821062874,Fashion,English,Video,North America,50,0
TWI20250821062875,TWI20250821062875,Health,English,Image,Asia,61,0
TWI20250821062876,TWI20250821062876,Education,Spanish,Text,Asia,15,0
TWI20250821062878,TWI20250821062878,Gaming,Spanish,Link,North America,6470,1
TWI20250821062879,TWI20250821062879,Health,Korean,Image,Europe,16367,1
TWI20250821062880,TWI20250821062880,Politics,English,Poll,Asia,627,0
TWI20250821062882,TWI20250821062882,Health,French,Video,North America,2638,1
TWI20250821062895,TWI20250821062895,Gaming,English,Image,Asia,584,1
TWI20250821062900,TWI20250821062900,AI/ML,English,Video,North America,14,0
TWI20250821062902,TWI20250821062902,Entertainment,English,Text,North America,13050,1
TWI20250821062905,TWI20250821062905,Technology,Spanish,Text,Asia,35,0
TWI20250821062906,TWI20250821062906,Sports,English,Link,Europe,476,0
TWI20250821062908,TWI20250821062908,Sports,Japanese,Video,North America,8,0
TWI20250821062912,TWI20250821062912,Science,English,Image,Asia,390,0
TWI20250821062923,TWI20250821062923,Sports,Hindi,Text,North America,775,0
TWI20250821062924,TWI20250821062924,Climate,Arabic,Image,North America,0,0
TWI20250821062926,TWI20250821062926,Gaming,English,Image,Europe,6047,1
TWI20250821062927,TWI20250821062927,Finance,Japanese,Image,Oceania,4154,1
TWI20250821062929,TWI20250821062929,Sports,Japanese,Text,Europe,3480,0
TWI20250821062931,TWI20250821062931,Fashion,Korean,Poll,Africa,6,0
TWI20250821062936,TWI20250821062936,Technology,English,Image,Europe,354,0
TWI20250821062938,TWI20250821062938,Fashion,Japanese,Text,Asia,905,0
TWI20250821062939,TWI20250821062939,Business,English,Video,Asia,83,0
TWI20250821062941,TWI20250821062941,Technology,English,Text,Africa,2,0
TWI20250821062944,TWI20250821062944,Sports,Hindi,Poll,Europe,2753,0
TWI20250821062948,TWI20250821062948,Climate,English,Image,Africa,52,0
TWI20250821062954,TWI20250821062954,Technology,English,Image,Europe,57,0
TWI20250821062955,TWI20250821062955,AI/ML,English,Text,Asia,351,0
TWI20250821062960,TWI20250821062960,AI/ML,English,Text,Africa,15309,0
TWI20250821062961,TWI20250821062961,Gaming,Korean,Image,North America,2107,1
TWI20250821062964,TWI20250821062964,Travel,English,Text,Asia,458,1
TWI20250821062966,TWI20250821062966,Sports,English,Image,Europe,133,0
TWI20250821062968,TWI20250821062968,Technology,Spanish,Image,Europe,9430,0
TWI20250821062970,TWI20250821062970,Entertainment,French,Link,Europe,3756,0
TWI20250821062972,TWI20250821062972,Gaming,English,Poll,Europe,213,0
TWI20250821062974,TWI20250821062974,Gaming,English,Text,Africa,9,0
TWI20250821062975,TWI20250821062975,AI/ML,English,Text,Europe,514,0
TWI20250821062976,TWI20250821062976,Health,Spanish,Video,North America,324,0
TWI20250821062978,TWI20250821062978,Science,English,Poll,North America,17785,1
TWI20250821062979,TWI20250821062979,Politics,English,Video,North America,45,0
TWI20250821062981,TWI20250821062981,Politics,Japanese,Image,Asia,324,0
TWI20250821062983,TWI20250821062983,Business,English,Image,North America,6665,1
TWI20250821062984,TWI20250821062984,Gaming,Spanish,Text,North America,1183,1
TWI20250821062985,TWI20250821062985,Entertainment,English,Text,North America,61,0
TWI20250821062986,TWI20250821062986,Climate,English,Image,Asia,65045,1
TWI20250821062987,TWI20250821062987,Climate,English,Text,North America,976,1
TWI20250821062989,TWI20250821062989,Climate,Portuguese,Video,Asia,77,0
TWI20250821062992,TWI20250821062992,Politics,English,Image,Unknown,25805,1
TWI20250821063000,TWI20250821063000,Technology,Chinese,Poll,Oceania,1327,0
TWI20250821063007,TWI20250821063007,Food,German,Video,Europe,65,0
TWI20250821063020,TWI20250821063020,Entertainment,English,Image,Africa,15,0
TWI20250821063027,TWI20250821063027,Technology,English,Text,North America,4,0
TWI20250821063032,TWI20250821063032,Travel,Spanish,Video,North America,6100,1
TWI20250821063036,TWI20250821063036,Travel,English,Link,Asia,21,0
TWI20250821063038,TWI20250821063038,Sports,English,Image,Europe,2789,1
TWI20250821063042,TWI20250821063042,Fashion,French,Image,Asia,170,0
TWI20250821063043,TWI20250821063043,Sports,English,Text,Asia,418,0
TWI20250821063046,TWI20250821063046,Fashion,English,Image,Europe,875,0
TWI20250821063053,TWI20250821063053,Technology,English,Poll,Asia,5129,1
TWI20250821063057,TWI20250821063057,Entertainment,English,Image,Asia,2392,0
TWI20250821063063,TWI20250821063063,Fashion,Korean,Text,Africa,97,0
TWI20250821063064,TWI20250821063064,Food,English,Link,Europe,704,0
TWI20250821063067,TWI20250821063067,Travel,French,Link,North America,18701,1
TWI20250821063071,TWI20250821063071,Politics,Korean,Video,Unknown,4068,0
TWI20250821063075,TWI20250821063075,Technology,Spanish,Image,North America,11,0
TWI20250821063076,TWI20250821063076,Food,English,Poll,North America,70,0
TWI20250821063082,TWI20250821063082,AI/ML,English,Image,Asia,312,0
TWI20250821063084,TWI20250821063084,Entertainment,Spanish,Text,Europe,13411,0
TWI20250821063095,TWI20250821063095,AI/ML,English,Text,Asia,24,0
TWI20250821063098,TWI20250821063098,Gaming,Japanese,Video,Asia,12487,1
TWI20250821063099,TWI20250821063099,Climate,English,Text,North America,1029,0
TWI20250821063100,TWI20250821063100,Gaming,Chinese,Image,Asia,173,0
TWI20250821063102,TWI20250821063102,AI/ML,English,Image,Europe,1214,0
TWI20250821063104,TWI20250821063104,Fashion,Spanish,Video,North America,872,0
TWI20250821063105,TWI20250821063105,Technology,Japanese,Poll,North America,68,0
TWI20250821063106,TWI20250821063106,AI/ML,Spanish,Image,Europe,5236,0
TWI20250821063110,TWI20250821063110,Health,French,Text,North America,797,0
TWI20250821063112,TWI20250821063112,AI/ML,English,Image,South America,3480,0
TWI20250821063113,TWI20250821063113,Education,English,Text,Europe,67190,1
TWI20250821063116,TWI20250821063116,Travel,French,Image,Asia,32559,1
TWI20250821063120,TWI20250821063120,Sports,English,Text,Asia,34778,1
TWI20250821063122,TWI20250821063122,AI/ML,English,Link,North America,55,0
TWI20250821063125,TWI20250821063125,Politics,English,Text,Europe,117,0
TWI20250821063128,TWI20250821063128,Finance,English,Image,North America,13699,1
TWI20250821063133,TWI20250821063133,Climate,Arabic,Video,North America,56,0
TWI20250821063136,TWI20250821063136,AI/ML,Portuguese,Text,North America,3285,0
TWI20250821063142,TWI20250821063142,Education,English,Text,North America,580,0
TWI20250821063144,TWI20250821063144,Travel,English,Image,Asia,18559,0
TWI20250821063145,TWI20250821063145,Travel,Spanish,Text,North America,623,0
TWI20250821063147,TWI20250821063147,Fashion,Spanish,Text,Europe,125,0
TWI20250821063151,TWI20250821063151,Entertainment,Spanish,Image,North America,104,0
TWI20250821063157,TWI20250821063157,Travel,English,Text,Asia,7859,1
TWI20250821063159,TWI20250821063159,AI/ML,English,Video,Europe,493,0
TWI20250821063160,TWI20250821063160,Gaming,English,Video,North America,2040,0
TWI20250821063161,TWI20250821063161,Health,Spanish,Image,Europe,8,0
TWI20250821063163,TWI20250821063163,Climate,German,Poll,North America,789,0
TWI20250821063166,TWI20250821063166,AI/ML,English,Link,South America,53,0
TWI20250821063168,TWI20250821063168,AI/ML,Chinese,Text,Africa,2,0
TWI20250821063170,TWI20250821063170,Health,Spanish,Video,North America,71,0
TWI20250821063173,TWI20250821063173,Sports,Chinese,Text,Europe,88,0
TWI20250821063179,TWI20250821063179,Education,Portuguese,Text,Asia,2926,1
TWI20250821063184,TWI20250821063184,Finance,English,Link,Asia,198,0
TWI20250821063187,TWI20250821063187,Technology,Korean,Text,Europe,11,0
TWI20250821063192,TWI20250821063192,Sports,Spanish,Video,Europe,237,0
TWI20250821063193,TWI20250821063193,Finance,Korean,Image,Europe,6328,1
TWI20250821063202,TWI20250821063202,Science,Japanese,Video,Europe,11099,0
TWI20250821063210,TWI20250821063210,Health,English,Text,Europe,4,0
TWI20250821063215,TWI20250821063215,Fashion,English,Image,North America,839,0
TWI20250821063216,TWI20250821063216,Business,English,Link,Asia,6920,0
TWI20250821063218,TWI20250821063218,Climate,English,Poll,Europe,495,0
TWI20250821063222,TWI20250821063222,Climate,English,Image,North America,3681,1
TWI20250821063224,TWI20250821063224,AI/ML,Arabic,Text,Europe,22,0
TWI20250821063225,TWI20250821063225,Business,German,Image,Asia,1600,0
TWI20250821063227,TWI20250821063227,Sports,English,Image,Asia,108,0
TWI20250821063230,TWI20250821063230,Travel,English,Video,North America,19,0
TWI20250821063243,TWI20250821063243,Gaming,German,Image,Europe,8,0
TWI20250821063244,TWI20250821063244,Business,Portuguese,Image,North America,15,0
TWI20250821063245,TWI20250821063245,Sports,English,Image,Europe,3180,1
TWI20250821063248,TWI20250821063248,Technology,English,Video,North America,12075,1
TWI20250821063251,TWI20250821063251,Entertainment,Spanish,Text,Europe,212,0
TWI20250821063258,TWI20250821063258,Health,French,Image,Asia,351,0
TWI20250821063259,TWI20250821063259,Education,English,Link,Europe,2722,1
TWI20250821063263,TWI20250821063263,Gaming,Arabic,Text,Europe,24006,1
TWI20250821063265,TWI20250821063265,Entertainment,English,Image,North America,39630,1
TWI20250821063267,TWI20250821063267,AI/ML,English,Image,Europe,5,0
TWI20250821063270,TWI20250821063270,Politics,English,Image,Europe,1003,0
TWI20250821063272,TWI20250821063272,Food,English,Text,North America,103,0
TWI20250821063273,TWI20250821063273,AI/ML,French,Image,North America,9659,1
TWI20250821063287,TWI20250821063287,Sports,English,Text,South America,198,0
TWI20250821063291,TWI20250821063291,Travel,German,Text,Europe,579,0
TWI20250821063302,TWI20250821063302,Education,English,Image,North America,170,0
TWI20250821063303,TWI20250821063303,Food,English,Image,North America,378,0
TWI20250821063304,TWI20250821063304,Politics,English,Link,North America,280,1
TWI20250821063305,TWI20250821063305,Health,English,Link,North America,6,0
TWI20250821063308,TWI20250821063308,Business,English,Text,Europe,9,0
TWI20250821063309,TWI20250821063309,Health,Portuguese,Text,Asia,8,0
TWI20250821063311,TWI20250821063311,Technology,French,Image,Europe,10,0
TWI20250821063315,TWI20250821063315,Travel,English,Text,Europe,25854,1
TWI20250821063318,TWI20250821063318,Sports,English,Link,Unknown,125,0
TWI20250821063327,TWI20250821063327,Finance,English,Video,Europe,127763,1
TWI20250821063329,TWI20250821063329,Education,German,Poll,Europe,88,0
TWI20250821063332,TWI20250821063332,Gaming,English,Text,Europe,2810,0
TWI20250821063333,TWI20250821063333,Sports,German,Text,Europe,2394,1
TWI20250821063345,TWI20250821063345,Finance,Japanese,Image,Asia,9060,0
TWI20250821063346,TWI20250821063346,AI/ML,English,Link,Asia,74,0
TWI20250821063348,TWI20250821063348,Finance,English,Text,Asia,15,0
TWI20250821063358,TWI20250821063358,Science,English,Video,North America,66397,1
TWI20250821063360,TWI20250821063360,Travel,English,Text,Europe,34,0
TWI20250821063363,TWI20250821063363,Health,French,Video,North America,759,0
TWI20250821063366,TWI20250821063366,Entertainment,English,Image,North America,2013,0
TWI20250821063368,TWI20250821063368,Technology,French,Image,Asia,88,0
TWI20250821063369,TWI20250821063369,Politics,English,Text,Asia,24649,0
TWI20250821063375,TWI20250821063375,Sports,Spanish,Text,Europe,20,0
TWI20250821063380,TWI20250821063380,Fashion,Japanese,Text,South America,2886,1
TWI20250821063383,TWI20250821063383,Education,English,Poll,North America,1417,1
TWI20250821063384,TWI20250821063384,Science,English,Text,Europe,6,0
TWI20250821063388,TWI20250821063388,Technology,Japanese,Text,North America,98,0
TWI20250821063390,TWI20250821063390,Sports,English,Image,Europe,2556,1
TWI20250821063391,TWI20250821063391,Health,English,Text,South America,12193,0
TWI20250821063395,TWI20250821063395,Education,English,Image,North America,299,0
TWI20250821063397,TWI20250821063397,Politics,English,Text,Asia,3577,1
TWI20250821063398,TWI20250821063398,Technology,Spanish,Image,South America,3,0
TWI20250821063406,TWI20250821063406,Technology,Spanish,Text,Europe,401,0
TWI20250821063408,TWI20250821063408,Entertainment,German,Video,Unknown,5440,0
TWI20250821063409,TWI20250821063409,Sports,Japanese,Text,Asia,223,0
TWI20250821063411,TWI20250821063411,Entertainment,English,Link,Asia,24,0
TWI20250821063412,TWI20250821063412,Business,English,Text,North America,8589,0
TWI20250821063415,TWI20250821063415,Finance,Portuguese,Image,Oceania,1,0
TWI20250821063416,TWI20250821063416,Technology,English,Link,Europe,34,0
TWI20250821063419,TWI20250821063419,Gaming,Hindi,Text,North America,200,0
TWI20250821063428,TWI20250821063428,Finance,Hindi,Image,Europe,5443,1
TWI20250821063436,TWI20250821063436,Sports,English,Text,Asia,369,0
TWI20250822063443,TWI20250822063443,Entertainment,English,Text,North America,36,0
TWI20250822063447,TWI20250822063447,Food,English,Text,North America,36677,1
TWI20250822063449,TWI20250822063449,Technology,Spanish,Text,Europe,575,1
TWI20250822063450,TWI20250822063450,Politics,Japanese,Text,North America,1403,1
TWI20250822063458,TWI20250822063458,AI/ML,English,Text,Oceania,486,1
TWI20250822063460,TWI20250822063460,Travel,Hindi,Video,Asia,80,0
TWI20250822063461,TWI20250822063461,Travel,French,Text,Europe,149,0
TWI20250822063462,TWI20250822063462,Fashion,English,Text,Asia,73,0
TWI20250822063465,TWI20250822063465,Science,English,Text,Asia,2,0
TWI20250822063466,TWI20250822063466,Science,English,Video,South America,7,0
TWI20250822063467,TWI20250822063467,Food,English,Link,North America,3317,0
TWI20250822063470,TWI20250822063470,AI/ML,Spanish,Image,Asia,34,0
TWI20250822063472,TWI20250822063472,Politics,Spanish,Video,North America,33038,1
TWI20250822063474,TWI20250822063474,Sports,French,Text,Europe,387,0
TWI20250822063493,TWI20250822063493,Sports,German,Image,Europe,1850,0
TWI20250822063503,TWI20250822063503,Business,Spanish,Text,Europe,24060,1
TWI20250822063504,TWI20250822063504,Gaming,English,Text,Asia,42225,1
TWI20250822063511,TWI20250822063511,AI/ML,English,Image,Africa,403,0
TWI20250822063516,TWI20250822063516,Climate,French,Text,North America,557,0
TWI20250822063517,TWI20250822063517,Health,French,Text,Europe,270,0
TWI20250822063520,TWI20250822063520,Business,English,Text,North America,62,0
TWI20250822063522,TWI20250822063522,Climate,English,Image,North America,7,0
TWI20250822063524,TWI20250822063524,Business,English,Image,Asia,333,0
TWI20250822063525,TWI20250822063525,Entertainment,Spanish,Poll,North America,6,0
TWI20250822063526,TWI20250822063526,Health,Spanish,Image,North America,131,0
TWI20250822063532,TWI20250822063532,Gaming,English,Video,South America,119,0
TWI20250822063534,TWI20250822063534,Entertainment,English,Image,Europe,8866,1
TWI20250822063535,TWI20250822063535,Sports,English,Video,Europe,9,0
TWI20250822063536,TWI20250822063536,Entertainment,German,Image,Europe,356,0
TWI20250822063537,TWI20250822063537,Sports,Japanese,Link,North America,216,0
TWI20250822063539,TWI20250822063539,Business,Arabic,Image,Asia,1379,1
TWI20250822063540,TWI20250822063540,Climate,English,Image,North America,1297,0
TWI20250822063543,TWI20250822063543,Education,Spanish,Image,North America,1814,0
TWI20250822063545,TWI20250822063545,Food,English,Text,Oceania,13692,1
TWI20250822063547,TWI20250822063547,Politics,English,Image,Unknown,39936,1
TWI20250822063549,TWI20250822063549,AI/ML,English,Video,Europe,17,0
TWI20250822063556,TWI20250822063556,Food,English,Video,Asia,515,0
TWI20250822063557,TWI20250822063557,Education,English,Text,Asia,398,0
TWI20250822063558,TWI20250822063558,Gaming,English,Image,Europe,162,0
TWI20250822063562,TWI20250822063562,Travel,Hindi,Video,Europe,420,0
TWI20250822063570,TWI20250822063570,AI/ML,German,Text,Asia,424,0
TWI20250822063573,TWI20250822063573,Technology,Spanish,Text,Europe,56,0
TWI20250822063574,TWI20250822063574,Climate,French,Text,North America,1268,0
TWI20250822063576,TWI20250822063576,Climate,English,Text,Asia,99,0
TWI20250822063577,TWI20250822063577,Climate,Spanish,Video,North America,3626,0
TWI20250822063578,TWI20250822063578,Sports,English,Image,North America,171204,1
TWI20250822063580,TWI20250822063580,Climate,Hindi,Image,North America,3191,0
TWI20250822063596,TWI20250822063596,Business,English,Text,South America,9,0
TWI20250822063597,TWI20250822063597,Entertainment,German,Image,Europe,2143,0
TWI20250822063598,TWI20250822063598,Climate,Korean,Video,Europe,1197,0
TWI20250822063599,TWI20250822063599,Education,Spanish,Image,Europe,109,0
TWI20250822063600,TWI20250822063600,Science,French,Video,Asia,2,0
