Id,Label,topic,language,media_type,location,followers,popularity,pageranks,modularity_class,Authority,Hub,indegree,outdegree,Degree,eigencentrality
YOU20250825065112,YOU20250825065112,Technology,German,Video,Africa,9611,0,0.00008,4,0.010342,0.001636,16,2,18,0.331703
YOU20250825065117,YOU20250825065117,Fashion,English,Image,North America,11092,0,0.000059,25,0.010787,0.002782,15,3,18,0.280978
YOU20250825065120,YOU20250825065120,Food,French,Image,Asia,6201,0,0.000051,37,0.012474,0.001562,16,2,18,0.209727
YOU20250826065121,YOU20250826065121,Politics,English,Image,Europe,15504,0,0.000039,20,0.010536,0.004091,13,5,18,0.109651
YOU20250826065124,YOU20250826065124,Finance,French,Text,Asia,5,0,0.000079,29,0.00839,0.004161,13,5,18,0.339303
YOU20250826065130,YOU20250826065130,Politics,Spanish,Poll,Europe,30747,0,0.000058,3,0.008364,0.004875,12,6,18,0.26376
YOU20250826065133,YOU20250826065133,Food,English,Text,North America,47236,0,0.00004,22,0.009491,0.005408,12,6,18,0.14014
YOU20250826065134,YOU20250826065134,Finance,English,Text,Unknown,1790684,1,0.00005,34,0.009422,0.005335,12,6,18,0.195766
YOU20250826065159,YOU20250826065159,Gaming,English,Text,North America,256,0,0.000047,19,0.009645,0.005313,12,6,18,0.180383
YOU20250826065190,YOU20250826065190,AI/ML,Spanish,Image,Unknown,8133,0,0.000078,35,0.008679,0.003155,14,4,18,0.33244
YOU20250826065193,YOU20250826065193,Finance,English,Image,Europe,40,0,0.000041,41,0.007406,0.006951,10,8,18,0.148682
YOU20250826065195,YOU20250826065195,Finance,English,Link,Africa,9491,0,0.00004,5,0.0086,0.005545,11,7,18,0.138508
YOU20250826065211,YOU20250826065211,Food,German,Text,North America,656,0,0.000065,45,0.007357,0.004781,12,6,18,0.315581
YOU20250826065226,YOU20250826065226,Sports,Portuguese,Image,Asia,207036,1,0.000052,7,0.007781,0.004878,12,6,18,0.256095
YOU20250826065236,YOU20250826065236,Finance,Japanese,Text,North America,643,0,0.000038,41,0.00679,0.007274,9,9,18,0.121041
YOU20250826065248,YOU20250826065248,AI/ML,English,Text,Europe,6924,0,0.000046,44,0.008912,0.005326,12,6,18,0.16836
YOU20250826065258,YOU20250826065258,Entertainment,English,Text,Europe,11473,0,0.000049,40,0.009444,0.004918,12,6,18,0.196816
YOU20250826065280,YOU20250826065280,Gaming,English,Link,North America,32497,0,0.000056,27,0.007119,0.00587,11,7,18,0.244764
YOU20250826065291,YOU20250826065291,Fashion,English,Video,Asia,11670,1,0.000043,16,0.007829,0.005573,11,7,18,0.170905
YOU20250826065295,YOU20250826065295,Entertainment,French,Link,Europe,1277,0,0.000045,42,0.011119,0.003178,14,4,18,0.164275
YOU20250826065316,YOU20250826065316,Politics,English,Text,North America,1546,0,0.000047,35,0.011223,0.003677,14,4,18,0.188372
YOU20250826065320,YOU20250826065320,Science,French,Text,South America,933,0,0.000067,1,0.009575,0.002995,14,4,18,0.266685
YOU20250826065323,YOU20250826065323,Science,English,Image,North America,57950,1,0.000072,48,0.011167,0.001887,16,2,18,0.317214
YOU20250826065328,YOU20250826065328,Politics,English,Video,North America,28,0,0.000063,9,0.011916,0.00163,16,2,18,0.2866
YOU20250826065337,YOU20250826065337,Technology,French,Video,Asia,89176,1,0.000038,44,0.00867,0.005974,11,7,18,0.12524
YOU20250826065350,YOU20250826065350,Finance,English,Video,Europe,4,0,0.000053,22,0.009039,0.003961,13,5,18,0.237314
YOU20250826065373,YOU20250826065373,Climate,English,Link,North America,47037,0,0.000049,40,0.007282,0.006439,10,8,18,0.14984
YOU20250826065382,YOU20250826065382,Science,English,Video,Asia,52744,1,0.000064,0,0.011273,0.001635,16,2,18,0.29663
YOU20250826065387,YOU20250826065387,Gaming,Korean,Poll,Asia,561,0,0.000042,5,0.00769,0.006876,10,8,18,0.15216
YOU20250826065390,YOU20250826065390,Gaming,Spanish,Video,Asia,61,0,0.00005,42,0.009048,0.005055,12,6,18,0.204401
YOU20250826065393,YOU20250826065393,Technology,English,Image,Europe,6157,0,0.00007,15,0.009709,0.00251,15,3,18,0.363927
YOU20250826065397,YOU20250826065397,Entertainment,French,Text,North America,130,0,0.000065,30,0.009133,0.003884,13,5,18,0.243116
YOU20250826065400,YOU20250826065400,Science,English,Video,Africa,79691,0,0.000054,12,0.008985,0.00471,13,5,18,0.226838
YOU20250826065408,YOU20250826065408,Business,Spanish,Text,North America,194406,1,0.000047,41,0.008865,0.004794,12,6,18,0.181024
YOU20250826065409,YOU20250826065409,Food,English,Link,Oceania,291,0,0.000043,7,0.00814,0.005831,11,7,18,0.174712
YOU20250826065410,YOU20250826065410,Entertainment,Korean,Video,Europe,40064,0,0.000068,16,0.009845,0.002423,15,3,18,0.316036
YOU20250826065411,YOU20250826065411,Education,German,Image,North America,5211,0,0.000053,34,0.007468,0.00619,11,7,18,0.211774
YOU20250826065417,YOU20250826065417,Fashion,English,Video,Asia,279,0,0.000047,31,0.007611,0.006347,11,7,18,0.202359
YOU20250826065451,YOU20250826065451,Finance,French,Image,South America,32244,0,0.000044,6,0.008858,0.004692,12,6,18,0.15389
YOU20250826065454,YOU20250826065454,Health,English,Video,North America,96761,0,0.000051,5,0.009558,0.004725,13,5,18,0.215871
YOU20250826065467,YOU20250826065467,Business,English,Image,Europe,35237,1,0.00005,20,0.008485,0.005807,11,7,18,0.174952
YOU20250826065469,YOU20250826065469,Gaming,German,Image,Europe,8599,1,0.000059,4,0.008804,0.004289,13,5,18,0.242183
YOU20250826065475,YOU20250826065475,Politics,Portuguese,Link,Africa,11761781,1,0.000052,3,0.01126,0.002604,15,3,18,0.224885
YOU20250826065499,YOU20250826065499,AI/ML,German,Text,Europe,1959,0,0.000058,21,0.008979,0.004356,13,5,18,0.242736
YOU20250826065524,YOU20250826065524,Science,English,Image,Asia,4297,1,0.000054,37,0.008696,0.005308,12,6,18,0.251336
YOU20250826065525,YOU20250826065525,Travel,English,Text,North America,105483,1,0.000041,20,0.011114,0.003355,14,4,18,0.119672
YOU20250826065527,YOU20250826065527,Finance,English,Image,North America,14386,1,0.000045,38,0.010979,0.003412,14,4,18,0.151212
YOU20250826065530,YOU20250826065530,Gaming,Spanish,Text,North America,922,0,0.000063,25,0.011416,0.001779,16,2,18,0.282524
YOU20250826065547,YOU20250826065547,Climate,German,Image,Europe,18658,1,0.000044,2,0.009147,0.004563,12,6,18,0.161272
YOU20250826065555,YOU20250826065555,Fashion,English,Text,North America,9301,0,0.000055,47,0.010363,0.003332,14,4,18,0.228778
YOU20250826065565,YOU20250826065565,Travel,Arabic,Video,North America,237891,1,0.000037,29,0.007632,0.007005,10,8,18,0.141242
YOU20250826065576,YOU20250826065576,Technology,English,Link,Asia,142,0,0.000088,13,0.010898,0.000914,17,1,18,0.383235
YOU20250826065579,YOU20250826065579,Health,Spanish,Link,North America,3270,0,0.000034,24,0.007088,0.008037,9,9,18,0.090806
YOU20250826065588,YOU20250826065588,Travel,Spanish,Text,Asia,37519,0,0.000048,1,0.010148,0.003284,14,4,18,0.194367
YOU20250826065590,YOU20250826065590,Finance,Arabic,Text,North America,44,0,0.000048,26,0.009119,0.004991,12,6,18,0.188565
YOU20250826065591,YOU20250826065591,AI/ML,English,Text,North America,1964,0,0.000036,37,0.00713,0.007786,9,9,18,0.114251
YOU20250826065619,YOU20250826065619,Climate,Portuguese,Link,Europe,13499,1,0.000056,27,0.009522,0.004611,13,5,18,0.214421
YOU20250826065623,YOU20250826065623,Finance,Spanish,Image,Europe,503,0,0.000039,38,0.006655,0.007437,9,9,18,0.138065
YOU20250826065638,YOU20250826065638,Gaming,English,Image,Asia,53590,1,0.000039,11,0.009733,0.00484,12,6,18,0.123768
YOU20250826065655,YOU20250826065655,Education,Portuguese,Image,Europe,219,0,0.000057,38,0.008782,0.003753,13,5,18,0.287434
YOU20250826065658,YOU20250826065658,Climate,Spanish,Image,Unknown,301,0,0.00004,30,0.009396,0.005913,11,7,18,0.13256
YOU20250826065663,YOU20250826065663,Politics,English,Image,Europe,1127,0,0.000063,5,0.009079,0.003372,14,4,18,0.294096
YOU20250826065668,YOU20250826065668,Food,English,Image,North America,534,0,0.000056,14,0.010223,0.0037,14,4,18,0.257027
YOU20250826065671,YOU20250826065671,Food,English,Image,North America,2706,0,0.000038,14,0.009542,0.005021,12,6,18,0.113958
YOU20250826065687,YOU20250826065687,Finance,Japanese,Image,North America,17547,0,0.000044,7,0.011473,0.003176,14,4,18,0.155079
YOU20250826065708,YOU20250826065708,Food,English,Video,Europe,17465,0,0.000049,26,0.010334,0.003425,14,4,18,0.187972
YOU20250826065711,YOU20250826065711,Travel,English,Text,North America,2224,0,0.00004,26,0.007471,0.006905,10,8,18,0.151513
YOU20250826065721,YOU20250826065721,Politics,German,Video,Europe,2629,0,0.000044,32,0.007994,0.006024,11,7,18,0.171106
YOU20250826065737,YOU20250826065737,AI/ML,English,Text,North America,455,0,0.000047,17,0.008497,0.004988,12,6,18,0.192924
YOU20250826065756,YOU20250826065756,Sports,English,Image,Asia,4623,0,0.00005,32,0.008162,0.005224,12,6,18,0.21925
YOU20250826065784,YOU20250826065784,Fashion,Arabic,Video,Asia,2147,0,0.000056,14,0.011888,0.001474,16,2,18,0.240971
YOU20250826065791,YOU20250826065791,Finance,French,Image,North America,28657,1,0.000057,32,0.009162,0.003992,13,5,18,0.238571
YOU20250826065808,YOU20250826065808,Health,Chinese,Text,Asia,30,0,0.000043,18,0.009013,0.004748,12,6,18,0.163739
YOU20250826065814,YOU20250826065814,Fashion,English,Text,North America,1272,0,0.000038,39,0.007528,0.006958,10,8,18,0.123713
YOU20250826065820,YOU20250826065820,Education,English,Text,Europe,103,0,0.000046,22,0.011257,0.003366,14,4,18,0.18564
YOU20250826065827,YOU20250826065827,Finance,English,Video,North America,2360,0,0.000056,25,0.009623,0.003116,14,4,18,0.267902
YOU20250826065844,YOU20250826065844,Health,English,Text,North America,5151,1,0.000048,39,0.010066,0.00459,13,5,18,0.175429
YOU20250826065862,YOU20250826065862,Health,English,Text,Asia,10438693,1,0.000046,32,0.007823,0.006033,11,7,18,0.20656
YOU20250826065883,YOU20250826065883,Technology,English,Text,Asia,513245,1,0.000058,44,0.01173,0.001633,16,2,18,0.28425
YOU20250826065886,YOU20250826065886,Climate,Spanish,Video,North America,955,0,0.000045,6,0.007736,0.005675,11,7,18,0.202772
YOU20250826065887,YOU20250826065887,Education,English,Text,Europe,4601,0,0.000044,6,0.00823,0.005229,11,7,18,0.17996
YOU20250826065888,YOU20250826065888,Education,English,Text,North America,43,0,0.000063,2,0.009335,0.00364,14,4,18,0.297019
YOU20250826065898,YOU20250826065898,Travel,English,Video,Europe,3588,0,0.000054,26,0.010348,0.003351,14,4,18,0.270456
YOU20250826065905,YOU20250826065905,Education,French,Image,North America,23,0,0.000073,47,0.007961,0.00412,13,5,18,0.341478
YOU20250827065915,YOU20250827065915,Health,English,Image,Asia,44677,0,0.000058,39,0.010745,0.002623,15,3,18,0.280191
YOU20250827065917,YOU20250827065917,Sports,English,Text,South America,422,0,0.000062,31,0.01037,0.002415,15,3,18,0.249139
YOU20250827065920,YOU20250827065920,Gaming,French,Text,Europe,16614,1,0.000049,43,0.009733,0.004038,13,5,18,0.220631
YOU20250827065923,YOU20250827065923,Food,French,Text,Asia,1502,0,0.000042,13,0.007358,0.00644,10,8,18,0.16764
YOU20250827065928,YOU20250827065928,Politics,English,Video,Europe,1288,0,0.000046,6,0.00995,0.004211,13,5,18,0.174537
YOU20250827065930,YOU20250827065930,Climate,English,Text,North America,720,0,0.000083,0,0.010681,0.000878,17,1,18,0.384696
YOU20250827065933,YOU20250827065933,Fashion,Chinese,Link,North America,709,0,0.00005,24,0.010632,0.003385,14,4,18,0.230104
YOU20250827065935,YOU20250827065935,Finance,Portuguese,Link,Africa,63724,0,0.000049,4,0.011754,0.002744,15,3,18,0.212813
YOU20250827065940,YOU20250827065940,Education,English,Text,Europe,12212,0,0.000052,26,0.010114,0.003437,14,4,18,0.200715
YOU20250827065941,YOU20250827065941,Sports,English,Video,Asia,3418,0,0.000041,47,0.005607,0.008295,8,10,18,0.160638
YOU20250827065942,YOU20250827065942,Travel,French,Text,South America,46,0,0.000053,27,0.01048,0.002831,15,3,18,0.215647
YOU20250827065947,YOU20250827065947,Politics,English,Image,North America,1320,0,0.000055,26,0.010744,0.002564,15,3,18,0.263156
YOU20250827065957,YOU20250827065957,Education,Spanish,Video,Asia,12752,1,0.000048,25,0.010688,0.00346,14,4,18,0.161529
YOU20250827065958,YOU20250827065958,Education,English,Poll,North America,24069,0,0.000055,2,0.007237,0.00563,11,7,18,0.264188
YOU20250827065966,YOU20250827065966,Science,English,Text,North America,1027,0,0.000048,20,0.008661,0.004985,12,6,18,0.190697
YOU20250827065977,YOU20250827065977,Gaming,Japanese,Text,Europe,1957,0,0.00004,46,0.00932,0.004761,12,6,18,0.141365
YOU20250827065987,YOU20250827065987,Sports,English,Video,Asia,19291,0,0.000058,26,0.009279,0.004157,13,5,18,0.267536
YOU20250827066011,YOU20250827066011,Politics,English,Link,Africa,142,0,0.000043,40,0.0097,0.005468,12,6,18,0.160594
YOU20250827066012,YOU20250827066012,Health,Portuguese,Text,Asia,243623,0,0.000045,23,0.009627,0.004348,13,5,18,0.165084
YOU20250827066021,YOU20250827066021,Sports,German,Text,Asia,154269,1,0.000035,29,0.008128,0.007021,10,8,18,0.105575
YOU20250827066023,YOU20250827066023,Science,Korean,Image,North America,992014,1,0.000052,5,0.007205,0.006578,10,8,18,0.201535
YOU20250827066032,YOU20250827066032,Food,Japanese,Image,North America,1155,0,0.000038,7,0.007498,0.006654,10,8,18,0.132373
YOU20250827066040,YOU20250827066040,Finance,Korean,Poll,Europe,1340,0,0.000062,4,0.009364,0.004252,13,5,18,0.295361
YOU20250827066047,YOU20250827066047,Climate,Hindi,Text,Asia,47,0,0.000064,30,0.010056,0.003172,14,4,18,0.248341
YOU20250827066048,YOU20250827066048,Business,Portuguese,Video,North America,337,0,0.000037,11,0.007824,0.006491,10,8,18,0.123851
YOU20250827066049,YOU20250827066049,Fashion,English,Poll,North America,19226,0,0.000049,8,0.009867,0.003434,14,4,18,0.214741
YOU20250827066064,YOU20250827066064,Science,English,Image,North America,1967,0,0.000045,34,0.007328,0.006925,10,8,18,0.158181
YOU20250827066065,YOU20250827066065,Finance,English,Image,North America,3352,0,0.000047,36,0.008685,0.005293,12,6,18,0.19461
YOU20250827066110,YOU20250827066110,Sports,Japanese,Image,North America,2918,0,0.000061,19,0.008579,0.004789,13,5,18,0.255943
YOU20250827066112,YOU20250827066112,Food,English,Link,North America,1441,0,0.000041,2,0.007368,0.006727,10,8,18,0.143201
YOU20250827066118,YOU20250827066118,Gaming,English,Image,North America,32609,1,0.000066,11,0.01224,0.001025,17,1,18,0.290442
YOU20250827066133,YOU20250827066133,Gaming,English,Text,Asia,2032,0,0.00007,43,0.012267,0.001597,16,2,18,0.286375
YOU20250827066142,YOU20250827066142,Finance,English,Text,Europe,1,0,0.000055,47,0.009412,0.00424,13,5,18,0.192342
YOU20250827066147,YOU20250827066147,Travel,English,Video,Asia,233,0,0.000042,0,0.008356,0.005947,11,7,18,0.154293
YOU20250827066152,YOU20250827066152,Food,English,Image,Europe,269,0,0.000052,45,0.008899,0.004649,12,6,18,0.183048
YOU20250827066154,YOU20250827066154,Sports,Spanish,Text,North America,489,0,0.00004,21,0.008715,0.006281,11,7,18,0.132644
YOU20250827066162,YOU20250827066162,Politics,Arabic,Text,North America,170161,1,0.00006,15,0.010714,0.002816,15,3,18,0.236065
YOU20250827066166,YOU20250827066166,Climate,English,Text,Europe,52,0,0.000054,20,0.007336,0.006361,11,7,18,0.245822
YOU20250827066176,YOU20250827066176,Food,English,Text,North America,66442,0,0.000046,15,0.008818,0.005528,12,6,18,0.177282
YOU20250827066178,YOU20250827066178,Climate,English,Text,North America,528,0,0.000043,45,0.008388,0.005811,11,7,18,0.165066
YOU20250827066182,YOU20250827066182,Gaming,English,Link,South America,158439,1,0.000049,39,0.008446,0.005067,12,6,18,0.200416
YOU20250827066190,YOU20250827066190,Technology,English,Text,Europe,11538,0,0.00004,30,0.006334,0.006779,9,9,18,0.127081
YOU20250827066191,YOU20250827066191,Science,Portuguese,Link,North America,194,0,0.000054,42,0.011824,0.00171,16,2,18,0.249878
YOU20250827066193,YOU20250827066193,Education,English,Text,North America,862,0,0.000047,24,0.010849,0.003536,14,4,18,0.186238
YOU20250827066198,YOU20250827066198,AI/ML,Japanese,Video,North America,100,0,0.000054,49,0.008662,0.004638,12,6,18,0.213209
YOU20250827066201,YOU20250827066201,Sports,Hindi,Video,Asia,3280,0,0.000055,21,0.008115,0.005055,12,6,18,0.238261
YOU20250827066202,YOU20250827066202,Fashion,English,Image,Oceania,2902,1,0.000039,30,0.008729,0.006389,11,7,18,0.124206
YOU20250827066205,YOU20250827066205,Politics,English,Image,Oceania,3560,0,0.000066,38,0.008857,0.003193,14,4,18,0.298516
YOU20250827066208,YOU20250827066208,Science,English,Video,North America,10262,0,0.000057,40,0.012468,0.000746,17,1,18,0.261271
YOU20250827066216,YOU20250827066216,Finance,English,Text,North America,32824,0,0.000055,32,0.00907,0.003976,13,5,18,0.262415
YOU20250827066221,YOU20250827066221,Gaming,Spanish,Link,Europe,95,0,0.000055,3,0.01117,0.00253,15,3,18,0.259059
YOU20250827066224,YOU20250827066224,Gaming,Spanish,Text,Asia,4,0,0.000067,35,0.008967,0.003952,13,5,18,0.300463
YOU20250827066231,YOU20250827066231,Science,English,Image,North America,44979,1,0.000054,20,0.011094,0.002419,15,3,18,0.221244
YOU20250827066232,YOU20250827066232,Politics,English,Image,South America,12056,1,0.000032,37,0.00662,0.007924,8,10,18,0.098811
YOU20250827066235,YOU20250827066235,Business,English,Image,North America,3189,0,0.000046,44,0.008878,0.004829,12,6,18,0.20523
YOU20250827066241,YOU20250827066241,Education,Japanese,Video,Europe,2987,0,0.000045,26,0.008305,0.004613,12,6,18,0.166236
YOU20250827066250,YOU20250827066250,Education,Japanese,Text,North America,4734,0,0.00007,11,0.007483,0.004867,12,6,18,0.293543
YOU20250827066252,YOU20250827066252,Fashion,Spanish,Video,South America,408,0,0.000044,17,0.007986,0.00574,11,7,18,0.151076
YOU20250827066264,YOU20250827066264,Travel,English,Image,North America,21775,0,0.000073,6,0.008949,0.003305,14,4,18,0.33921
YOU20250827066268,YOU20250827066268,Fashion,Japanese,Video,Asia,129,0,0.00007,36,0.007397,0.004521,12,6,18,0.331158
YOU20250827066279,YOU20250827066279,Science,English,Text,Europe,5675,0,0.000057,9,0.009061,0.004178,13,5,18,0.259942
YOU20250827066280,YOU20250827066280,Sports,English,Video,South America,18710008,1,0.000044,38,0.008144,0.007526,10,8,18,0.154297
YOU20250827066281,YOU20250827066281,Fashion,German,Video,Europe,15799,1,0.000055,48,0.009211,0.003923,13,5,18,0.226227
YOU20250827066282,YOU20250827066282,Politics,English,Video,North America,2768,0,0.000055,5,0.010335,0.003203,14,4,18,0.190539
YOU20250827066283,YOU20250827066283,Sports,English,Link,North America,348,0,0.000056,40,0.012035,0.001576,16,2,18,0.25233
YOU20250827066284,YOU20250827066284,Travel,Chinese,Video,North America,30343,0,0.000054,36,0.008898,0.004362,13,5,18,0.258136
YOU20250827066287,YOU20250827066287,Food,Portuguese,Image,North America,496,0,0.000055,27,0.011023,0.002567,15,3,18,0.231639
YOU20250827066297,YOU20250827066297,Technology,Japanese,Link,Asia,1124,0,0.00008,37,0.009338,0.004195,13,5,18,0.252866
YOU20250827066298,YOU20250827066298,Education,Spanish,Text,Europe,469,0,0.000059,8,0.010157,0.003723,14,4,18,0.273957
YOU20250827066315,YOU20250827066315,Politics,English,Video,Europe,183819,0,0.000049,35,0.008404,0.004568,12,6,18,0.198679
YOU20250827066317,YOU20250827066317,Education,Chinese,Video,North America,390,0,0.000066,48,0.010003,0.002484,15,3,18,0.335941
YOU20250827066323,YOU20250827066323,Sports,French,Link,Asia,38607,0,0.000068,8,0.009511,0.002585,15,3,18,0.313184
YOU20250827066336,YOU20250827066336,Food,English,Text,North America,19083,1,0.000038,37,0.007279,0.007593,9,9,18,0.117135
YOU20250827066346,YOU20250827066346,Gaming,Spanish,Image,Europe,11098,0,0.000044,25,0.010147,0.003886,13,5,18,0.166352
YOU20250827066349,YOU20250827066349,Sports,English,Image,Asia,48313,1,0.000063,36,0.010822,0.002704,15,3,18,0.257682
