post_id,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,content_length,num_hashtags,sentiment_positive,sentiment_negative,toxicity_score,hour_sin,hour_cos,day_sin,day_cos,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,topic_Business,topic_Climate,topic_Education,topic_Entertainment,topic_Fashion,topic_Finance,topic_Food,topic_Gaming,topic_Health,topic_Politics,topic_Science,topic_Sports,topic_Technology,topic_Travel,language_Chinese,language_English,language_French,language_German,language_Hindi,language_Japanese,language_Korean,language_Portuguese,language_Spanish,media_type_Link,media_type_Poll,media_type_Text,media_type_Video,location_Asia,location_Europe,location_North America,location_Oceania,location_South America,location_Unknown,popularity,Authority,Hub,pageranks,modularity_class,eigencentrality
TIK20250429004687,10,1,0,user_28241,899,2790,0,73,2,0.816,0.097,21.5,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0.816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,8.5e-05,7,0.344426
TIK20250609107862,22,0,0,user_157806,2372,2048,0,29,1,0.64,0.124,8.3,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,0,0.64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.3e-05,2.3e-05,8.8e-05,1,0.268488
TIK20250813056955,12,2,0,user_349943,2812,3013,0,48,3,0.63,0.055,19.4,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,1,0,0,0.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,7.5e-05,10,0.222444
TIK20250615031462,11,6,1,user_296622,4617,664,0,120,2,0.813,0.047,0.4,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1,0,0,0.813,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1e-06,1e-06,9.7e-05,26,0.342578
TIK20250420000731,18,6,1,user_199237,3862,1097,0,35,5,0.072,0.896,93.0,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,1,0,0.896,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,9.7e-05,16,0.39365
TIK20250606027240,22,4,0,user_232593,199,1098,0,80,1,0.88,0.145,12.4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0,0.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.000561,0.000561,8.5e-05,13,0.302894
TIK20250513011574,16,1,0,user_170527,2932,1054,0,123,4,0.021,0.628,29.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0,0.628,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,8.6e-05,10,0.293458
TIK20250524019687,20,5,1,user_459864,346,1022,0,32,2,0.87,0.08,9.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,0.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4e-06,4e-06,9.7e-05,9,0.386785
TIK20251016090312,19,3,0,user_87300,872,2895,0,89,2,0.08,0.657,39.9,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,1,0,0,0.657,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,8.5e-05,7,0.304388
TIK20250511098472,18,6,1,user_323462,560,1246,0,231,4,0.72,0.122,35.6,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,0,1,0.72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,9.3e-05,4,0.49692
TIK20250721048356,10,0,0,user_297795,7,676,0,105,3,0.691,0.01,0.0,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,0,0.691,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2e-06,2e-06,8.4e-05,17,0.330188
TIK20250907136515,12,6,1,user_355094,15557,3081,0,152,0,0.642,0.077,21.2,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,0,1,0.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,7.6e-05,18,0.206694
TIK20250616109979,16,0,0,user_144075,191,3286,0,227,7,0.156,0.299,39.5,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,1,1,0.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.00062,0.00062,8.5e-05,13,0.311237
TIK20250625036153,20,2,0,user_299159,607,2806,0,15,4,0.619,0.149,19.8,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0,0,0,0.619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,6.1e-05,25,0.210855
TIK20250705041295,21,5,1,user_305389,1464,3075,0,46,5,0.941,0.118,0.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,1,0,0.941,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1e-05,3.1e-05,8.7e-05,0,0.281088
TIK20250625036275,21,2,0,user_292062,311,1553,0,82,3,0.101,0.602,36.2,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,1,0,0,0.602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2e-06,2e-06,8.7e-05,9,0.263688
TIK20250630114325,9,0,0,user_92793,18138,950,0,98,1,0.124,0.917,82.8,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0,0.917,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1e-06,1e-06,8.4e-05,30,0.36367
TIK20250730124236,21,2,0,user_325034,61,1697,0,278,2,0.176,0.216,5.5,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,0,0,1,0.608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,8.4e-05,28,0.334398
TIK20250422002483,11,1,0,user_170787,25225,295,0,21,3,0.903,0.123,31.3,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1,0,0,0.903,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,7e-06,7e-06,8.5e-05,19,0.310099
TIK20250712044820,13,5,1,user_13470,1359,1929,0,115,2,0.057,0.721,45.3,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,1,0,0,0.721,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4e-06,4e-06,9.5e-05,2,0.405487
TIK20250917140003,21,2,0,user_45193,3133,2973,0,269,3,0.796,0.11,16.9,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,1,0,1,0.796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,5e-05,16,0.157373
TIK20250821062270,14,3,0,user_349647,5821,828,0,62,2,0.269,0.0,0.0,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,1,0,0,0.807,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,8.5e-05,24,0.318549
TIK20250615109610,15,6,1,user_359825,3544,2962,0,238,2,0.711,0.067,0.0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1,0,1,0.711,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,9.3e-05,16,0.463445
TIK20250617032840,21,1,0,user_195631,737,531,0,40,3,0.641,0.042,11.9,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0,0,0.641,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,8.5e-05,7,0.31437
TIK20250513011216,13,1,0,user_393439,36698,2135,0,19,3,0.234,0.153,18.3,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,0,0,0,0.613,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2.6e-05,2.6e-05,7.6e-05,33,0.213763
TIK20250706042086,18,6,1,user_132124,3136,1662,0,23,2,0.246,0.104,0.0,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,0,0,0.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,9.9e-05,16,0.344854
TIK20250820130735,12,2,0,user_181737,70,2042,0,197,2,0.066,0.163,31.7,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,0,0,1,0.771,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,7.1e-05,28,0.30446
TIK20250806054629,20,2,0,user_431125,114,529,0,103,2,0.076,0.709,42.5,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0,0,0,0.709,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7e-06,7e-06,8.4e-05,22,0.339
TIK20250925083530,19,3,0,user_112473,20,1644,0,137,1,0.195,0.19,12.8,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,0,0,0,0.615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,8.4e-05,31,0.35611
TIK20250813128730,21,2,0,user_199287,390,2219,0,133,2,0.096,0.174,6.1,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,7.6e-05,21,0.21154
TIK20250522101874,17,3,0,user_203169,11,3369,0,22,1,0.914,0.036,0.0,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,0,0,0,0.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,7.3e-05,31,0.265476
TIK20250720047879,12,6,1,user_175251,8066,914,0,77,2,0.72,0.118,15.5,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0,0,0,0.72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3e-06,3e-06,0.0001,14,0.329675
TIK20250827066130,14,2,0,user_371462,1094,56,0,141,1,0.134,0.812,86.7,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0,0,0,0.812,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1e-06,1e-06,8.7e-05,15,0.277319
TIK20250627113457,15,4,0,user_183057,16995,2128,0,223,1,0.109,0.64,57.8,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1,0,1,0.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0,0.0,8.6e-05,30,0.327425
TIK20250615109740,19,6,1,user_432397,341,2330,0,53,5,0.907,0.147,25.5,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1,1,0,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7e-06,7e-06,8.5e-05,9,0.326324
TIK20250708043098,22,1,0,user_281536,191,796,0,113,3,0.912,0.134,8.6,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,0,0.912,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000827,0.000827,8.4e-05,13,0.331211
TIK20250802125041,16,5,1,user_280003,61017,1334,0,21,2,0.949,0.012,6.3,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,0,0.949,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5.5e-05,5.5e-05,9.2e-05,6,0.451302
TIK20250908136799,11,0,0,user_344851,1709,951,0,210,1,0.62,0.103,0.0,0.258819045102521,-0.9659258262890682,0.0,1.0,1,0,1,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1e-06,1e-06,8.7e-05,23,0.276513
TIK20250710117566,12,3,0,user_3917,762976,302,0,214,0,0.133,0.169,9.5,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,1,0,1,0.698,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.032423,0.032423,7e-05,8,0.32279
TIK20250516013175,19,4,0,user_430575,123,2369,0,125,1,0.096,0.915,65.5,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,0,0,0.915,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.2e-05,3.2e-05,8.3e-05,22,0.358751
TIK20250820130729,11,2,0,user_373622,77,1013,0,64,2,0.711,0.032,14.3,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,0,0,0,0.711,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1e-06,1e-06,7.3e-05,29,0.258343
TIK20250922141432,16,0,0,user_365469,384,1184,0,49,4,0.112,0.288,19.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,0,0,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,8.6e-05,21,0.302492
TIK20250907072778,20,6,1,user_483565,12597,1569,0,85,1,0.122,0.895,86.9,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0,0.895,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,9.6e-05,18,0.382779
TIK20251018149990,22,5,1,user_320542,2947,1377,0,78,1,0.072,0.142,0.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,0,0,0.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,9.9e-05,10,0.34603
TIK20250915076032,17,0,0,user_483514,41,230,0,46,1,0.112,0.189,44.3,-0.9659258262890684,-0.2588190451025206,0.0,1.0,1,0,0,0.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,7.4e-05,20,0.254436
TIK20250524102447,14,5,1,user_400553,1247,1489,0,76,1,0.926,0.071,14.5,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,0,0,0.926,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2e-06,2e-06,0.000106,2,0.480287
TIK20250606026797,13,4,0,user_111799,12,3377,0,74,2,0.294,0.046,4.2,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,1,0,0,0.66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,8.7e-05,31,0.274548
TIK20250828133603,22,3,0,user_366141,4128,1376,0,100,3,0.143,0.064,0.0,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,0,0,0,0.793,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1e-06,1e-06,7.5e-05,26,0.224592
TIK20250613109099,19,4,0,user_135508,1409,1882,0,184,5,0.671,0.135,4.4,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,1,1,0.671,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1.1e-05,1.1e-05,8.3e-05,0,0.357204
TIK20250430094793,13,2,0,user_414448,1460,2867,0,11,4,0.16,0.15,5.1,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,1,0,0,0.689,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5.4e-05,5.4e-05,8.4e-05,0,0.360776
TIK20250530022457,7,4,0,user_171455,542,2728,0,129,0,0.699,0.065,0.0,0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,1,0,0,0.699,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,6.4e-05,4,0.1527
TIK20251010147213,15,4,0,user_205068,2806,99,0,135,5,0.714,0.113,8.7,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1,1,0,0.714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,7.7e-05,10,0.195118
TIK20250508008876,18,3,0,user_407304,485,2072,0,146,3,0.679,0.075,8.0,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,0,0,1,0.679,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4e-06,4e-06,6.2e-05,21,0.191758
TIK20250726122752,15,5,1,user_371795,88,2006,0,138,0,0.085,0.868,59.0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1,0,0,0.868,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3e-06,3e-06,9.8e-05,29,0.331687
TIK20250519014035,7,0,0,user_16036,342,2154,0,44,3,0.713,0.115,23.5,0.9659258262890684,-0.2588190451025206,0.0,1.0,1,0,0,0.713,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,6e-06,6e-06,8.4e-05,9,0.341036
TIK20250618110659,17,2,0,user_302607,28391,1006,0,210,2,0.807,0.135,5.3,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0,0,1,0.807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3.6e-05,3.6e-05,7.3e-05,19,0.272374
TIK20250609029403,20,0,0,user_718,1886,43,0,87,2,0.254,0.117,14.2,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,0,0.628,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2e-06,2e-06,8.4e-05,23,0.337636
TIK20250619110814,7,3,0,user_42564,82992,698,0,198,0,0.294,0.198,21.2,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,1,0,1,0.509,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000623,0.000623,7.9e-05,32,0.462881
TIK20251003086469,16,4,0,user_290042,42314,850,0,84,1,0.714,0.056,7.9,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1,0,0,0.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.000704,0.000704,8.2e-05,33,0.398189
TIK20250424092925,16,3,0,user_341739,25872,1132,0,122,3,0.777,0.129,24.4,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0,0,0,0.777,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7e-06,7e-06,7.6e-05,19,0.210091
TIK20250619033521,15,3,0,user_329541,131516,1105,1,24,4,0.836,0.134,6.1,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,1,0,0,0.836,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.004024,0.004024,0.000105,32,0.526706
TIK20250615109841,22,6,1,user_347728,214,932,0,177,1,0.19,0.267,27.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,1,0.544,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.5e-05,4.5e-05,0.000107,5,0.490933
TIK20250804053147,21,0,0,user_490932,350,980,0,23,3,0.109,0.82,29.3,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,0,0,0.82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2e-06,2e-06,7.5e-05,9,0.237332
TIK20250819130621,20,1,0,user_497188,57,3059,0,264,1,0.115,0.732,62.7,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,1,0.732,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1e-06,1e-06,7.3e-05,28,0.251068
TIK20250619033208,8,3,0,user_305966,1396,266,0,83,2,0.887,0.077,15.3,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,1,0,0,0.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5e-06,5e-06,7.3e-05,2,0.259728
TIK20250625035457,7,2,0,user_226304,62,2146,0,117,6,0.059,0.732,55.5,0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0,1,0,0.732,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,8.5e-05,28,0.322754
TIK20250705040845,18,5,1,user_455757,11690,1775,0,107,1,0.034,0.924,58.3,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,1,0,0,0.924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,9.6e-05,18,0.39673
TIK20250615109773,20,6,1,user_76258,2008,2692,0,180,1,0.161,0.132,9.4,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,1,0.708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3e-06,3e-06,9.6e-05,12,0.42774
TIK20250915075426,11,0,0,user_109295,2,975,0,104,1,0.198,0.073,8.8,0.258819045102521,-0.9659258262890682,0.0,1.0,0,0,0,0.729,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.000116,0.000116,8.6e-05,17,0.31977
TIK20250519016065,21,0,0,user_380645,6451,467,0,146,2,0.604,0.04,1.5,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,1,0.604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,8.5e-05,24,0.313291
TIK20250820061875,13,2,0,user_137192,184068,3384,0,129,1,0.034,0.606,52.6,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,1,0,0,0.606,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.006328,0.006328,7.4e-05,8,0.227134
TIK20250704115711,16,4,0,user_413399,27588,2022,0,154,3,0.135,0.132,11.2,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1,0,1,0.733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2.2e-05,2.2e-05,6.4e-05,19,0.187715
TIK20250827065974,10,2,0,user_72135,1026,2087,0,21,1,0.024,0.859,62.0,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,1,0,0,0.859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1e-06,1e-06,8.5e-05,15,0.322347
TIK20250821062848,18,3,0,user_237038,139018,1336,0,102,1,0.813,0.03,5.9,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,0,0,0,0.813,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.009191,0.009191,8.1e-05,32,0.383111
