Id,Label,platform,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,topic,language,content_length,media_type,num_hashtags,sentiment_category,sentiment_positive,sentiment_negative,sentiment_neutral,toxicity_score,location,hour_sin,hour_cos,day_sin,day_cos,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,popularity,Degree,Weighted Degree,Authority,Hub,pageranks,componentnumber,modularity_class,clustering,triangles,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
TIK20250828066931,TIK20250828066931,TikTok,18,3,0,user_341102,21,3314,0,Science,Portuguese,96,Text,3,Neutral,0.172,0.2,0.628,29.9,Europe,-1,-0,0.433884,-0.900969,0,0,0,0.628,0,0,6,8,0,0,0.000085,0,31,0,0,0.30226,0,0,0,22846.794548
TIK20250828066946,TIK20250828066946,TikTok,18,3,0,user_377267,16807,2583,0,Education,Portuguese,50,Image,2,Neutral,0.052,0.263,0.685,19.9,South America,-1,-0,0.433884,-0.900969,1,0,0,0.685,0,0,6,6.8,0,0,0.000085,0,30,0.2,3,0.336472,0,0,0,6823.581977
TIK20250828066950,TIK20250828066950,TikTok,18,3,0,user_191778,435545,1427,0,Climate,Portuguese,94,Video,2,Negative,0.148,0.883,0,78.4,Asia,-1,-0,0.433884,-0.900969,1,0,0,0.883,1,1,5,6.8,0.047646,0.047646,0.000069,0,8,0,0,0.328136,0,0,0,33191.442908
TIK20250828066955,TIK20250828066955,TikTok,19,3,0,user_477391,1226,2495,0,Politics,Spanish,136,Text,2,Negative,0.053,0.602,0.345,66.2,North America,-0.965926,0.258819,0.433884,-0.900969,0,0,0,0.602,0,0,6,6.8,0.000002,0.000002,0.000086,0,2,0.066667,1,0.292894,0,0,0,6558.285422
TIK20250828067005,TIK20250828067005,TikTok,20,3,0,user_308226,59159,2480,0,Education,English,133,Image,2,Neutral,0.272,0,0.784,0,North America,-0.866025,0.5,0.433884,-0.900969,1,0,0,0.784,0,1,5,6.8,0.00004,0.00004,0.00007,0,6,0.1,1,0.308472,0,0,0,844.006023
TIK20250828067016,TIK20250828067016,TikTok,20,3,0,user_3035,636,2322,0,Finance,English,82,Text,3,Negative,0.104,0.824,0.072,90.8,Asia,-0.866025,0.5,0.433884,-0.900969,0,0,0,0.824,1,0,6,8,0,0,0.000084,0,25,0.066667,1,0.30848,0,0,0,79400.663486
TIK20250828067027,TIK20250828067027,TikTok,20,3,0,user_188904,417,461,0,Food,English,127,Image,1,Positive,0.627,0.131,0.242,11.2,Asia,-0.866025,0.5,0.433884,-0.900969,1,0,0,0.627,0,0,6,6.8,0.000002,0.000002,0.000083,0,21,0.066667,1,0.341877,0,0,0,3576.285415
TIK20250828067029,TIK20250828067029,TikTok,20,3,0,user_179080,217,2733,0,Science,English,78,Image,0,Positive,0.739,0.039,0.222,46.6,Asia,-0.866025,0.5,0.433884,-0.900969,1,0,0,0.739,0,0,6,8,0.000029,0.000029,0.000085,0,5,0,0,0.324682,0,0,0,18364.355869
TIK20250828067030,TIK20250828067030,TikTok,20,3,0,user_375323,625,60,0,Travel,English,16,Link,2,Neutral,0.242,0,0.816,0,North America,-0.866025,0.5,0.433884,-0.900969,1,0,0,0.816,0,0,6,6.8,0,0,0.000082,0,25,0,0,0.353285,0,0,0,10232.969643
TIK20250828067067,TIK20250828067067,TikTok,22,3,0,user_442752,665,2334,0,Politics,Japanese,59,Image,0,Neutral,0.237,0.038,0.725,7.4,Asia,-0.5,0.866025,0.433884,-0.900969,1,0,0,0.725,0,0,6,6.8,0.000001,0.000001,0.000082,0,25,0.066667,1,0.362917,0,0,0,22555.88225
TIK20250828067073,TIK20250828067073,TikTok,22,3,0,user_362675,7465,1442,0,Travel,Portuguese,98,Link,4,Negative,0.021,0.68,0.3,59,Europe,-0.5,0.866025,0.433884,-0.900969,1,0,0,0.68,0,1,6,6.8,0,0,0.000087,0,14,0,0,0.286379,0,0,0,2390.482876
TIK20250829067098,TIK20250829067098,TikTok,8,4,0,user_88136,47,848,0,Health,Portuguese,64,Image,2,Negative,0.103,0.786,0.111,62.3,Europe,0.866025,-0.5,-0.433884,-0.900969,1,0,0,0.786,0,0,6,6.8,0,0,0.000082,0,20,0.066667,1,0.38066,0,0,0,27886.065557
TIK20250829067125,TIK20250829067125,TikTok,13,4,0,user_413961,56412,178,1,Gaming,English,32,Poll,6,Positive,0.6,0.145,0.255,19.4,Asia,-0.258819,-0.965926,-0.433884,-0.900969,1,1,0,0.6,0,1,7,9.8,0.000072,0.000072,0.000091,0,6,0.142857,3,0.48653,0,0,0,864.581613
TIK20250829067128,TIK20250829067128,TikTok,13,4,0,user_80858,50217,1414,0,Travel,Portuguese,17,Text,4,Neutral,0.229,0,0.782,0,North America,-0.258819,-0.965926,-0.433884,-0.900969,0,0,0,0.782,0,1,5,6.8,0.000075,0.000075,0.000071,0,6,0.1,1,0.307634,0,0,0,1854.081331
TIK20250829067153,TIK20250829067153,TikTok,15,4,0,user_458511,429,1744,0,AI/ML,Spanish,105,Text,2,Negative,0.072,0.741,0.187,42.1,North America,-0.707107,-0.707107,-0.433884,-0.900969,0,0,0,0.741,0,0,5,6.8,0.00001,0.00001,0.000072,0,21,0,0,0.275657,0,0,0,26569.868149
TIK20250829067190,TIK20250829067190,TikTok,17,4,0,user_153252,64,312,0,Health,English,43,Poll,5,Positive,0.928,0.105,0,23.4,North America,-0.965926,-0.258819,-0.433884,-0.900969,1,1,0,0.928,0,0,5,6.8,0,0,0.000073,0,28,0,0,0.279801,0,0,0,6849.404697
TIK20250829067214,TIK20250829067214,TikTok,18,4,0,user_220757,555,1732,0,Travel,English,113,Link,3,Positive,0.63,0.018,0.352,0,North America,-1,-0,-0.433884,-0.900969,1,0,0,0.63,0,0,6,6.8,0,0,0.000082,0,4,0.066667,1,0.423081,0,0,0,43121.990766
TIK20250829067216,TIK20250829067216,TikTok,18,4,0,user_112985,111,1070,0,Science,Portuguese,131,Image,3,Positive,0.898,0.126,0,11.4,South America,-1,-0,-0.433884,-0.900969,1,0,0,0.898,0,0,6,8,0.000002,0.000002,0.000086,0,22,0.133333,2,0.295332,0,0,0,2393.859104
TIK20250829067218,TIK20250829067218,TikTok,18,4,0,user_301128,1804,3245,0,Sports,French,144,Image,1,Negative,0.111,0.662,0.227,55,Europe,-1,-0,-0.433884,-0.900969,1,0,0,0.662,0,0,6,8,0.00001,0.00001,0.000086,0,23,0.066667,1,0.289965,0,0,0,42388.119648
TIK20250829067224,TIK20250829067224,TikTok,18,4,0,user_493205,6009,3417,0,Fashion,Spanish,101,Text,1,Positive,0.901,0.048,0.052,5.3,Asia,-1,-0,-0.433884,-0.900969,0,0,0,0.901,0,0,3,6.8,0,0,0.00005,0,24,0.333333,1,0.144476,0,0,0,3591.013548
TIK20250829067257,TIK20250829067257,TikTok,20,4,0,user_299537,159,893,0,AI/ML,English,103,Video,4,Positive,0.789,0.019,0.192,0,Asia,-0.866025,0.5,-0.433884,-0.900969,1,0,0,0.789,0,0,5,6.8,0.000019,0.000019,0.000075,0,27,0,0,0.227528,0,0,0,66601.774777
TIK20250829067281,TIK20250829067281,TikTok,22,4,0,user_395468,63,403,0,Business,Spanish,58,Text,2,Positive,0.816,0.023,0.161,0,Europe,-0.5,0.866025,-0.433884,-0.900969,0,0,0,0.816,0,0,6,6.8,0,0,0.000085,0,28,0.066667,1,0.358886,0,0,0,6209.276349
TIK20250830067303,TIK20250830067303,TikTok,9,5,1,user_655,1316,417,0,Science,French,113,Image,2,Positive,0.699,0.128,0.173,18.9,Asia,0.707107,-0.707107,-0.974928,-0.222521,1,0,0,0.699,0,0,8,9.6,0.000002,0.000002,0.000107,0,2,0.035714,1,0.454802,0,0,0,27510.341692
TIK20250830067305,TIK20250830067305,TikTok,10,5,1,user_268649,79581,3523,0,Finance,French,148,Text,1,Neutral,0.071,0.267,0.662,26.7,Europe,0.5,-0.866025,-0.974928,-0.222521,0,0,1,0.662,0,1,6,9.6,0.000321,0.000321,0.000081,0,32,0,0,0.378024,0,0,0,90286.076287
TIK20250830067311,TIK20250830067311,TikTok,11,5,1,user_215876,11463,1198,0,Gaming,English,55,Text,4,Neutral,0.116,0.15,0.734,26.5,Africa,0.258819,-0.965926,-0.974928,-0.222521,0,0,0,0.734,0,1,7,8.4,0,0,0.0001,0,18,0.047619,1,0.321535,0,0,0,1138.9213
TIK20250830067315,TIK20250830067315,TikTok,11,5,1,user_160284,359,2159,0,Travel,Portuguese,91,Video,1,Positive,0.609,0.12,0.271,0,Asia,0.258819,-0.965926,-0.974928,-0.222521,1,0,0,0.609,0,0,8,8.4,0.000001,0.000001,0.000107,0,9,0.071429,2,0.493761,0,0,0,16375.519657
TIK20250830067346,TIK20250830067346,TikTok,15,5,1,user_297949,3599,2842,0,Gaming,English,38,Image,2,Positive,0.699,0.132,0.169,0,North America,-0.707107,-0.707107,-0.974928,-0.222521,1,0,0,0.699,0,1,7,8.4,0,0,0.000095,0,16,0.238095,5,0.43432,0,0,0,3112.582862
TIK20250830067356,TIK20250830067356,TikTok,15,5,1,user_125649,33,3338,0,AI/ML,English,34,Image,1,Negative,0.091,0.928,0,48.5,Asia,-0.707107,-0.707107,-0.974928,-0.222521,1,0,0,0.928,0,0,8,8.4,0.000001,0.000001,0.000109,0,11,0.178571,5,0.434349,0,0,0,3822.529673
TIK20250830067369,TIK20250830067369,TikTok,16,5,1,user_48721,7,2006,0,Entertainment,Spanish,122,Image,3,Neutral,0.122,0.056,0.822,0,Asia,-0.866025,-0.5,-0.974928,-0.222521,1,0,0,0.822,0,0,7,8.4,0.000002,0.000002,0.000096,0,17,0.142857,3,0.384123,0,0,0,1340.067967
TIK20250830067400,TIK20250830067400,TikTok,17,5,1,user_374311,2,722,0,Technology,English,82,Text,3,Positive,0.636,0.069,0.295,8.8,North America,-0.965926,-0.258819,-0.974928,-0.222521,0,0,0,0.636,0,0,8,8.4,0.001114,0.001114,0.000111,0,8,0.071429,2,0.424031,0,0,0,30240.130503
TIK20250830067403,TIK20250830067403,TikTok,18,5,1,user_71472,78,2254,0,Entertainment,English,81,Video,0,Negative,0.084,0.647,0.269,66.1,North America,-1,-0,-0.974928,-0.222521,1,0,0,0.647,0,0,7,8.4,0.000001,0.000001,0.000096,0,29,0.142857,3,0.382893,0,0,0,533.517185
TIK20250830067411,TIK20250830067411,TikTok,18,5,1,user_65566,1808,3314,0,Entertainment,English,14,Image,4,Negative,0.09,0.747,0.163,44.3,Unknown,-1,-0,-0.974928,-0.222521,1,0,0,0.747,0,0,6,8.4,0.000005,0.000005,0.000087,0,23,0,0,0.276152,0,0,0,2011.356382
TIK20250830067416,TIK20250830067416,TikTok,18,5,1,user_216643,174343,765,0,Climate,Portuguese,32,Video,1,Positive,0.83,0.062,0.108,0,Asia,-1,-0,-0.974928,-0.222521,1,0,0,0.83,0,1,8,8.4,0.01342,0.01342,0.000104,0,32,0.107143,3,0.556324,0,0,0,33743.663694
TIK20250830067460,TIK20250830067460,TikTok,21,5,1,user_344567,34652,2369,0,Technology,Portuguese,24,Image,2,Neutral,0.106,0.278,0.616,32.7,Europe,-0.707107,0.707107,-0.974928,-0.222521,1,0,0,0.616,0,1,7,8.4,0.000024,0.000024,0.000098,0,33,0.142857,3,0.37807,0,0,0,332.956285
TIK20250831067508,TIK20250831067508,TikTok,10,6,1,user_217709,161,2226,0,Fashion,English,38,Image,2,Negative,0.022,0.719,0.26,67.6,Europe,0.5,-0.866025,-0.781831,0.62349,1,0,0,0.719,0,0,7,8.4,0.000036,0.000036,0.000097,0,27,0.142857,3,0.389444,0,0,0,5420.958167
TIK20250831067512,TIK20250831067512,TikTok,10,6,1,user_131540,384,2046,0,Entertainment,Spanish,59,Text,0,Positive,0.91,0.058,0.032,15.8,North America,0.5,-0.866025,-0.781831,0.62349,0,0,0,0.91,0,0,7,8.4,0,0,0.000095,0,21,0.095238,2,0.423101,0,0,0,9754.662888
TIK20250831067540,TIK20250831067540,TikTok,13,6,1,user_69449,9491,1257,0,Business,German,143,Link,2,Positive,0.879,0.11,0.011,16.6,Asia,-0.258819,-0.965926,-0.781831,0.62349,1,0,0,0.879,0,0,6,8.4,0.000001,0.000001,0.000085,0,3,0,0,0.307988,0,0,0,18748.402501
TIK20250831067545,TIK20250831067545,TikTok,13,6,1,user_94577,25352,1527,0,Climate,English,31,Image,1,Positive,0.875,0.088,0.037,14.6,North America,-0.258819,-0.965926,-0.781831,0.62349,1,0,0,0.875,0,1,7,8.4,0.00001,0.00001,0.000097,0,19,0.047619,1,0.369596,0,0,0,2370.91381
TIK20250831067548,TIK20250831067548,TikTok,14,6,1,user_445710,5272,3100,0,Technology,Portuguese,107,Video,1,Positive,0.824,0.038,0.138,0,Asia,-0.5,-0.866025,-0.781831,0.62349,1,0,0,0.824,0,1,6,8.4,0.000001,0.000001,0.000085,0,26,0.133333,2,0.328415,0,0,0,3125.285261
TIK20250831067569,TIK20250831067569,TikTok,15,6,1,user_49693,12839,3421,0,Travel,English,31,Image,1,Negative,0.146,0.629,0.225,52.7,Asia,-0.707107,-0.707107,-0.781831,0.62349,1,0,0,0.629,0,0,8,8.4,0,0,0.000109,0,18,0.107143,3,0.427877,0,0,0,9912.324446
TIK20250831067571,TIK20250831067571,TikTok,15,6,1,user_435736,98733,529,0,AI/ML,French,94,Text,3,Negative,0.142,0.782,0.075,69.1,Asia,-0.707107,-0.707107,-0.781831,0.62349,0,0,0,0.782,0,0,8,8.4,0.002128,0.002128,0.000101,0,32,0.214286,6,0.592928,0,0,0,6629.08635
TIK20250831067577,TIK20250831067577,TikTok,15,6,1,user_347423,15372,3596,0,Education,English,76,Link,2,Positive,0.744,0.042,0.215,0,North America,-0.707107,-0.707107,-0.781831,0.62349,1,0,0,0.744,0,1,7,8.4,0.000001,0.000001,0.000097,0,18,0.142857,3,0.399502,0,0,0,11523.894933
TIK20250831067579,TIK20250831067579,TikTok,15,6,1,user_41918,31368,2238,0,Travel,Spanish,105,Video,2,Positive,0.904,0.04,0.056,0,Asia,-0.707107,-0.707107,-0.781831,0.62349,1,0,0,0.904,0,0,6,8.4,0.000007,0.000007,0.000084,0,33,0.066667,1,0.325106,0,0,0,4723.391342
TIK20250831067585,TIK20250831067585,TikTok,15,6,1,user_32585,2813,2569,0,Fashion,English,143,Image,5,Negative,0.118,0.874,0.008,33.2,North America,-0.707107,-0.707107,-0.781831,0.62349,1,1,0,0.874,0,0,6,8.4,0,0,0.000087,0,10,0.066667,1,0.272501,0,0,0,10839.248063
TIK20250831067590,TIK20250831067590,TikTok,15,6,1,user_36611,291,1881,0,Entertainment,English,135,Video,0,Positive,0.651,0.017,0.332,6.4,Europe,-0.707107,-0.707107,-0.781831,0.62349,1,0,0,0.651,0,0,5,8.4,0.000001,0.000001,0.000074,0,9,0.2,2,0.266906,0,0,0,1567.964194
TIK20250831067631,TIK20250831067631,TikTok,17,6,1,user_493503,71264,2605,0,Entertainment,English,92,Video,1,Negative,0.035,0.646,0.319,49.5,Asia,-0.965926,-0.258819,-0.781831,0.62349,1,0,0,0.646,0,1,7,8.4,0.000172,0.000172,0.000093,0,6,0.142857,3,0.453684,0,0,0,15690.610567
TIK20250831067672,TIK20250831067672,TikTok,19,6,1,user_332499,19177,2843,0,Gaming,Arabic,88,Poll,2,Positive,0.665,0.082,0.254,0,North America,-0.965926,0.258819,-0.781831,0.62349,1,0,0,0.665,0,0,8,8.4,0.000002,0.000002,0.000109,0,30,0.071429,2,0.421045,0,0,0,102508.559408
TIK20250831067708,TIK20250831067708,TikTok,20,6,1,user_478129,102,2967,0,Finance,Spanish,145,Poll,3,Positive,0.932,0.122,0,33.8,Unknown,-0.866025,0.5,-0.781831,0.62349,1,0,1,0.932,0,0,7,9.6,0.000002,0.000002,0.000096,0,29,0.095238,2,0.394886,0,0,0,14281.598444
TIK20250901067767,TIK20250901067767,TikTok,10,0,0,user_343343,562,2714,0,Sports,English,82,Text,2,Positive,0.642,0.038,0.32,1.5,Asia,0.5,-0.866025,0,1,0,0,0,0.642,0,0,6,8,0,0,0.000083,0,4,0.066667,1,0.389609,0,0,0,3672.819681
TIK20250901067770,TIK20250901067770,TikTok,11,0,0,user_11672,64,2207,0,Science,Hindi,24,Image,1,Positive,0.785,0.148,0.067,10.2,North America,0.258819,-0.965926,0,1,1,0,0,0.785,0,0,4,9.2,0,0,0.000063,0,28,0.333333,2,0.18893,0,0,0,2419.706141
TIK20250901067787,TIK20250901067787,TikTok,13,0,0,user_160632,1020,739,0,Climate,English,111,Link,2,Positive,0.682,0.126,0.193,42,Europe,-0.258819,-0.965926,0,1,1,0,0,0.682,0,0,6,6.8,0.000001,0.000001,0.000088,0,15,0.2,3,0.292766,0,0,0,5718.994984
TIK20250901067791,TIK20250901067791,TikTok,14,0,0,user_55481,34,116,0,Gaming,English,35,Text,2,Neutral,0.266,0.018,0.715,0,Oceania,-0.5,-0.866025,0,1,0,0,0,0.715,0,0,4,6.8,0.000001,0.000001,0.000064,0,11,0.333333,2,0.164154,0,0,0,778.759182
TIK20250901067792,TIK20250901067792,TikTok,14,0,0,user_259515,53,1080,0,Climate,English,78,Text,2,Positive,0.61,0.085,0.305,1.7,North America,-0.5,-0.866025,0,1,0,0,0,0.61,0,0,5,6.8,0,0,0.000073,0,20,0,0,0.264336,0,0,0,5489.333965
TIK20250901067853,TIK20250901067853,TikTok,19,0,0,user_276830,22017,48,0,Food,English,55,Text,2,Neutral,0.082,0.249,0.669,14.8,Europe,-0.965926,0.258819,0,1,0,0,0,0.669,0,0,5,6.8,0.000003,0.000003,0.000072,0,19,0.1,1,0.294508,0,0,0,5968.369144
TIK20250901067856,TIK20250901067856,TikTok,19,0,0,user_71547,308,728,0,Education,English,75,Video,0,Negative,0.082,0.669,0.249,34.1,Europe,-0.965926,0.258819,0,1,1,0,0,0.669,0,0,5,6.8,0.000001,0.000001,0.000073,0,9,0.1,1,0.267564,0,0,0,2772.952141
TIK20250901067863,TIK20250901067863,TikTok,20,0,0,user_442188,1835,3203,0,Science,English,133,Image,5,Neutral,0.058,0.261,0.681,12.8,North America,-0.866025,0.5,0,1,1,1,0,0.681,0,0,6,8,0.000001,0.000001,0.000086,0,23,0.133333,2,0.298972,0,0,0,720.554312
TIK20250901067870,TIK20250901067870,TikTok,21,0,0,user_132863,99,3466,0,AI/ML,Spanish,82,Video,2,Neutral,0.153,0.063,0.783,0,Asia,-0.707107,0.707107,0,1,1,0,0,0.783,0,0,6,6.8,0.000002,0.000002,0.000083,0,29,0,0,0.369074,0,0,0,19561.130833
TIK20250901067872,TIK20250901067872,TikTok,21,0,0,user_104376,648,1494,0,Technology,Spanish,146,Text,4,Negative,0.042,0.75,0.208,53.1,North America,-0.707107,0.707107,0,1,0,0,1,0.75,0,0,6,6.8,0.000001,0.000001,0.000084,0,25,0.133333,2,0.324922,0,0,0,6420.571457
TIK20250901067878,TIK20250901067878,TikTok,21,0,0,user_491755,220,988,0,Finance,Portuguese,114,Image,1,Negative,0.141,0.876,0,56.9,Asia,-0.707107,0.707107,0,1,1,0,0,0.876,0,0,6,8,0.000018,0.000018,0.000087,0,5,0.133333,2,0.296288,0,0,0,8026.298314
TIK20250902067904,TIK20250902067904,TikTok,6,1,0,user_157978,22613,1168,0,Sports,English,59,Image,1,Neutral,0.248,0,0.833,0,North America,1,0,0.781831,0.62349,1,0,0,0.833,0,1,6,8,0.000001,0.000001,0.000088,0,19,0.133333,2,0.248164,0,0,0,3517.702929
TIK20250902067917,TIK20250902067917,TikTok,7,1,0,user_338429,66,3525,0,Sports,English,111,Text,1,Neutral,0.075,0.252,0.672,35.5,Asia,0.965926,-0.258819,0.781831,0.62349,0,0,0,0.672,0,0,6,10.5,0,0,0.000085,0,28,0.066667,1,0.322528,0,0,0,47472.360118
TIK20250902067945,TIK20250902067945,TikTok,8,1,0,user_221626,52,1498,0,Entertainment,English,145,Text,0,Positive,0.834,0.068,0.098,0,North America,0.866025,-0.5,0.781831,0.62349,0,0,1,0.834,0,0,6,6.8,0,0,0.000085,0,20,0.066667,1,0.314895,0,0,0,410.939952
TIK20250902067967,TIK20250902067967,TikTok,9,1,0,user_344956,5,1372,0,Gaming,Japanese,92,Poll,4,Neutral,0.202,0,0.806,0,North America,0.707107,-0.707107,0.781831,0.62349,1,0,0,0.806,0,0,6,6.8,0.000009,0.000009,0.000085,0,17,0.066667,1,0.327988,0,0,0,25582.230113
TIK20250902067976,TIK20250902067976,TikTok,10,1,0,user_85268,587,2521,0,Gaming,English,149,Video,2,Negative,0.061,0.762,0.177,88.2,Europe,0.5,-0.866025,0.781831,0.62349,1,0,1,0.762,1,1,4,6.8,0,0,0.000064,0,25,0,0,0.1636,0,0,0,2464.806908
TIK20250902067982,TIK20250902067982,TikTok,10,1,0,user_79466,206,2033,0,Gaming,English,88,Video,0,Negative,0.087,0.82,0.094,68,Europe,0.5,-0.866025,0.781831,0.62349,1,0,0,0.82,0,0,6,6.8,0.000079,0.000079,0.000085,0,13,0.066667,1,0.299195,0,0,0,18216.188448
TIK20250902067984,TIK20250902067984,TikTok,10,1,0,user_360874,1844,3443,0,Technology,Spanish,52,Poll,0,Positive,0.872,0.082,0.046,14.2,North America,0.5,-0.866025,0.781831,0.62349,1,0,0,0.872,0,0,6,6.8,0.000001,0.000001,0.000086,0,23,0,0,0.286887,0,0,0,1652.015077
TIK20250902067993,TIK20250902067993,TikTok,10,1,0,user_20431,1126,1479,0,Food,English,88,Video,3,Positive,0.614,0.028,0.358,0,Asia,0.5,-0.866025,0.781831,0.62349,1,0,0,0.614,0,0,4,6.8,0.000002,0.000002,0.000061,0,15,0,0,0.221334,0,0,0,6016.06595
TIK20250902068054,TIK20250902068054,TikTok,11,1,0,user_235489,158,3173,0,AI/ML,French,79,Text,1,Positive,0.945,0.093,0,28.3,North America,0.258819,-0.965926,0.781831,0.62349,0,0,0,0.945,0,0,7,9.3,0.000014,0.000014,0.000098,0,20,0.047619,1,0.355181,0,0,0,250780.239283
TIK20250902068111,TIK20250902068111,TikTok,12,1,0,user_130395,398,2211,0,Politics,English,67,Video,1,Positive,0.895,0.11,0,3.8,North America,0,-1,0.781831,0.62349,1,0,0,0.895,0,0,6,6.8,0.000001,0.000001,0.000084,0,21,0,0,0.340063,0,0,0,7366.525096
TIK20250902068121,TIK20250902068121,TikTok,12,1,0,user_145155,5646,1299,0,AI/ML,English,71,Link,4,Neutral,0.291,0.046,0.663,4.9,Europe,0,-1,0.781831,0.62349,1,0,0,0.663,0,0,5,6.8,0,0,0.000074,0,24,0.1,1,0.240767,0,0,0,41893.976029
TIK20250902068130,TIK20250902068130,TikTok,12,1,0,user_441517,62,938,0,Gaming,English,70,Text,1,Positive,0.661,0.083,0.256,16.5,Africa,0,-1,0.781831,0.62349,0,0,0,0.661,0,0,5,6.8,0,0,0.000073,0,28,0.2,2,0.264244,0,0,0,17097.301785
TIK20250902068155,TIK20250902068155,TikTok,13,1,0,user_400318,155,771,0,Health,Spanish,61,Text,4,Neutral,0.151,0.11,0.739,0,North America,-0.258819,-0.965926,0.781831,0.62349,0,0,0,0.739,0,0,5,6.8,0.000018,0.000018,0.000074,0,27,0.1,1,0.236008,0,0,0,888.034673
TIK20250902068176,TIK20250902068176,TikTok,13,1,0,user_97509,896,3595,0,Technology,English,32,Poll,1,Neutral,0.148,0.094,0.758,19.2,Africa,-0.258819,-0.965926,0.781831,0.62349,1,0,0,0.758,0,0,5,6.8,0,0,0.000077,0,7,0.1,1,0.190349,0,0,0,2478.020901
TIK20250902068208,TIK20250902068208,TikTok,13,1,0,user_290306,6618,3523,0,Entertainment,Portuguese,56,Image,1,Neutral,0.171,0.22,0.609,11.6,North America,-0.258819,-0.965926,0.781831,0.62349,1,0,0,0.609,0,0,6,9.3,0,0,0.000084,0,3,0.066667,1,0.326426,0,0,0,236928.051103
TIK20250902068209,TIK20250902068209,TikTok,13,1,0,user_353194,16,33,0,Health,English,110,Image,0,Positive,0.927,0.035,0.037,28.6,Asia,-0.258819,-0.965926,0.781831,0.62349,1,0,0,0.927,0,0,6,6.8,0,0,0.000084,0,31,0,0,0.325411,0,0,0,16838.521875
TIK20250902068225,TIK20250902068225,TikTok,13,1,0,user_142093,105888,2475,0,Health,English,137,Image,5,Positive,0.868,0.089,0.043,32.5,North America,-0.258819,-0.965926,0.781831,0.62349,1,1,0,0.868,0,1,6,6.8,0.002088,0.002088,0.000079,0,32,0.266667,4,0.460699,0,0,0,13921.885485
TIK20250902068231,TIK20250902068231,TikTok,13,1,0,user_321381,515,1820,0,Technology,English,112,Link,1,Positive,0.845,0.036,0.119,5.1,Europe,-0.258819,-0.965926,0.781831,0.62349,1,0,0,0.845,0,0,6,6.8,0.000001,0.000001,0.000086,0,4,0.133333,2,0.299476,0,0,0,30334.860101
TIK20250902068237,TIK20250902068237,TikTok,14,1,0,user_451284,1485,3193,0,Technology,French,54,Image,2,Neutral,0.082,0.307,0.611,0,Asia,-0.5,-0.866025,0.781831,0.62349,1,0,0,0.611,0,0,6,6.8,0.000082,0.000082,0.000084,0,0,0.066667,1,0.340949,0,0,0,17435.153612
TIK20250902068250,TIK20250902068250,TikTok,14,1,0,user_487148,192,2412,0,AI/ML,English,90,Link,0,Negative,0.114,0.877,0.009,61.3,North America,-0.5,-0.866025,0.781831,0.62349,1,0,0,0.877,0,0,6,6.8,0.000754,0.000754,0.000085,0,13,0.066667,1,0.312403,0,0,0,1518.898195
TIK20250902068262,TIK20250902068262,TikTok,14,1,0,user_92901,51,2724,0,Politics,English,108,Text,2,Positive,0.734,0.121,0.145,19.9,North America,-0.5,-0.866025,0.781831,0.62349,0,0,0,0.734,0,0,6,6.8,0,0,0.000082,0,20,0.2,3,0.402772,0,0,0,1310.932574
TIK20250902068300,TIK20250902068300,TikTok,14,1,0,user_170831,1073,2723,0,Technology,French,59,Text,2,Negative,0.073,0.644,0.283,56.7,North America,-0.5,-0.866025,0.781831,0.62349,0,0,0,0.644,0,1,6,6.8,0.000002,0.000002,0.000086,0,15,0.066667,1,0.314982,0,0,0,3040.733754
TIK20250902068309,TIK20250902068309,TikTok,14,1,0,user_142569,1821,1154,0,Food,English,80,Video,3,Positive,0.671,0.123,0.206,17,Africa,-0.5,-0.866025,0.781831,0.62349,1,0,0,0.671,0,0,5,6.8,0.000003,0.000003,0.000075,0,23,0,0,0.235146,0,0,0,7914.998686
TIK20250902068335,TIK20250902068335,TikTok,14,1,0,user_274421,39601,281,0,Finance,English,90,Text,2,Negative,0.143,0.867,0,60.3,South America,-0.5,-0.866025,0.781831,0.62349,0,0,0,0.867,0,1,6,8,0.000233,0.000233,0.000084,0,33,0,0,0.352491,0,0,0,3254.585038
TIK20250902068339,TIK20250902068339,TikTok,15,1,0,user_89686,30,1622,0,Climate,English,14,Video,3,Positive,0.784,0.045,0.171,17.4,North America,-0.707107,-0.707107,0.781831,0.62349,1,0,0,0.784,0,0,5,6.8,0,0,0.000075,0,11,0.1,1,0.231896,0,0,0,8450.484408
TIK20250902068379,TIK20250902068379,TikTok,15,1,0,user_190622,37307,922,0,Travel,English,84,Text,3,Neutral,0.299,0,0.72,0,Europe,-0.707107,-0.707107,0.781831,0.62349,0,0,0,0.72,0,0,5,6.8,0.000035,0.000035,0.000076,0,33,0,0,0.215775,0,0,0,6335.098621
TIK20250902068417,TIK20250902068417,TikTok,15,1,0,user_442978,2718,1775,0,Health,Spanish,106,Image,1,Neutral,0.081,0.2,0.719,0,Europe,-0.707107,-0.707107,0.781831,0.62349,1,0,0,0.719,0,0,5,6.8,0,0,0.000073,0,10,0.1,1,0.258279,0,0,0,2677.278557
