post_id,n2v_0,n2v_1,n2v_2,n2v_3,n2v_4,n2v_5,n2v_6,n2v_7,n2v_8,n2v_9,n2v_10,n2v_11,n2v_12,n2v_13,n2v_14,n2v_15
TIK20250816059406,-0.5733495,-0.83153325,2.095082,-0.11670157,1.5918413,-0.75767446,-2.8278754,-0.4842686,-1.3022919,-0.27744624,1.0015187,-1.178863,-1.2282,0.45867756,-0.46202525,-0.54574543
TIK20250816059414,-0.65912527,0.23544805,1.7143608,2.3669214,-0.6663494,0.069869995,-1.6265689,-0.3240668,-1.2348595,0.17032343,-0.45541993,0.025308805,-1.285181,0.057971604,-0.24210176,2.5203233
TIK20250816059418,1.6122607,1.0691067,3.071645,2.1195054,0.93679667,1.0308436,-0.23008639,-1.8041487,-0.99838865,-0.7310256,0.8254275,-0.4067051,0.075576484,-2.346298,-0.03534048,0.3062597
TIK20250816059425,-0.88380736,1.5600525,3.0019004,-0.14898206,0.9522839,-0.9213325,0.40855655,-1.100061,-1.3513829,1.5520415,-0.96557343,0.6485463,-1.8814182,-0.57230073,-0.66147023,0.8058533
TIK20250816059429,1.4755474,1.973067,2.3292978,1.8167126,-0.29356882,-0.042883053,-1.222659,0.0958878,-0.96994257,-0.6529184,-0.4766577,0.9242096,-1.6076623,-0.0994925,-1.7014731,0.57981575
TIK20250816059452,-1.8690007,0.44825092,1.8805418,1.4961722,0.42023933,-0.92236537,-1.2952509,-2.372485,0.57132155,-1.3219466,-0.050776213,1.9810772,0.57261825,-0.4667065,-0.14413685,-1.8569987
TIK20250816059468,1.0159245,2.6503124,2.1581454,1.4157963,1.01677,-0.10364537,-1.3598607,0.13683234,0.047218755,-0.18108188,0.07178326,1.5723143,-0.64922255,-1.6799566,-1.7555746,-0.42119685
TIK20250816059473,-0.0633436,-0.6692277,-0.734836,1.386395,0.12768233,-1.889022,-1.7171136,-2.296401,-1.8084599,1.7328352,-0.09844738,0.26538634,-0.81597435,-0.51579005,-0.79299337,0.35909593
TIK20250816059485,-1.9925388,0.6429367,0.41209587,0.17635016,0.25994438,-1.4182111,-1.8204806,-1.1740915,-0.8726792,1.6882715,-0.75224936,0.9803591,-0.9576391,-1.6692692,-2.3783603,-0.68881875
TIK20250816059506,1.1478223,-0.49273616,0.048499934,1.9681147,-0.5219192,-0.7607186,-1.969443,-2.1756873,-1.4498202,0.1459034,-0.28436208,0.08647093,-1.0075688,1.2694366,-1.8760256,0.6413156
TIK20250816059530,-0.03908871,0.49543145,1.0004586,2.4809773,1.1964278,0.8007005,-1.6654127,-0.9901829,-0.39337042,0.612816,-0.710368,0.64995974,0.8959197,-0.68824327,-3.2091246,1.3896917
TIK20250816059578,-0.81304425,1.2233214,1.1701862,1.3192145,0.97095686,0.5037356,-1.7110332,-1.7802998,-2.3625565,0.8967576,-1.0150291,-1.9391209,-0.5412337,0.162519,-1.0113347,-0.09251605
TIK20250816059606,-0.879445,-0.28606576,3.3686094,0.9436051,1.0866622,-1.595566,-1.0470122,0.33592448,-0.07856502,0.79221547,-0.052468043,1.5859756,0.69100827,-0.8556458,-1.6465719,0.6054208
TIK20250816059616,-0.88313335,-0.8339517,1.3255332,2.13384,1.9010823,0.88854516,-1.5743568,-1.2864357,-1.2671908,0.24433596,0.020353062,0.40162092,0.70496833,-0.72153264,1.6354836,0.40259826
TIK20250816059624,0.6753014,-0.22210944,0.55815756,1.5783588,1.2784783,0.62201333,-1.5092114,0.23757122,-0.4440461,-1.1442225,-1.3002807,2.967669,-1.9384527,-0.8059606,-0.46282655,0.9184869
TIK20250816059626,-0.78280437,1.6420164,-0.10328067,-0.2844124,0.98281026,0.9157442,-1.9690316,-2.404899,-1.4587743,1.0364445,0.25330567,2.4794872,-0.6992306,-0.783532,-0.5119256,0.5528222
TIK20250816059629,1.2376287,-0.51724637,0.31663412,1.0807617,0.057982326,-0.37559202,-1.1547227,-0.8021472,-2.4240704,-0.9467621,-2.2534566,1.8176872,-1.586996,-0.33384207,-0.85122955,-1.2083722
TIK20250816059630,0.09827107,0.40184817,1.0409446,1.1871638,2.0575294,-0.5488918,-0.3949684,-0.6074355,-1.2681555,-0.6395441,0.9720354,-0.24615456,-2.1184154,-3.2584898,-0.18416797,-0.6143798
TIK20250816059642,-1.0452077,0.6251614,1.5777073,0.7256851,1.5546589,-1.3840508,-0.7497872,-2.0027826,-1.4524105,1.7889024,-1.7927456,-1.6834329,-0.63342065,-0.53479016,-0.6947935,0.10140891
TIK20250816059650,0.03238607,-0.99840593,2.4180312,0.5049952,-0.54679483,-1.4926401,-2.1434824,-0.6522309,0.60551596,-0.31257316,-0.3555231,-0.91038007,-0.8149576,-1.8918984,-1.5666277,-0.15867415
TIK20250816059670,0.31657407,-0.581045,-0.2872869,-0.43970326,1.3413126,-1.3006581,-2.697248,-0.072631806,-1.779013,-0.73923504,0.20956106,0.45899832,-2.3609335,-1.1505194,-1.4038731,0.8119258
TIK20250816059695,-0.1453914,-0.8247144,0.7363991,0.013372146,0.8804593,-0.7467191,-2.3406324,-2.4066954,-2.038721,0.55235416,-0.28857055,-0.8220087,0.09284814,-0.77568275,0.05442801,-2.2267983
TIK20250816059745,0.12906855,1.0142301,1.2835546,0.014273565,1.5510246,0.070406154,-3.6118114,-0.39975497,-0.39905712,0.1731634,-0.86969167,1.0383565,-0.17682981,1.441836,-2.502826,-0.9542648
TIK20250816059752,0.03337487,0.9337349,0.23748887,-0.044140976,2.955133,-0.993123,-2.234786,-1.166481,-1.4671735,1.1673036,-0.03763672,-0.7557794,-0.86935234,-0.82430977,-0.04285569,1.7589791
TIK20250816059754,1.4792717,-0.7583007,2.1294088,1.2868836,1.4252956,0.8903327,-2.1598697,-1.0794011,-0.67079186,0.78691655,1.8227689,1.1326017,-0.8294817,0.35216308,-0.2995641,1.3674393
TIK20250816059791,-0.07343947,-0.7597146,0.6006809,-1.1779383,0.3861233,-0.85979754,-2.6569474,-2.702274,-1.3664331,-0.1513217,-1.3047414,1.3606478,0.36286265,0.5885525,-0.20076188,0.35001627
TIK20250816059799,1.7987317,-0.5533929,2.402171,-0.5049458,1.0051771,-0.9630727,-2.8754818,-0.5122172,-1.7300502,-0.9502915,-0.9869926,0.37514168,1.2924985,-0.5764078,-0.5963092,-0.27923188
TIK20250816059811,0.46818843,-2.1304684,0.68990725,1.7982595,-0.03838873,-0.14916447,-2.2113795,-2.9655159,0.2273818,-1.1433563,-0.8047702,0.7684933,0.20570256,-0.7536372,0.6574405,-0.46069044
TIK20250816059821,0.41178575,0.559037,3.0633073,1.7290996,0.4524653,0.8228181,-0.6188474,-0.563962,-0.39964074,-1.0830282,-2.7329748,0.6981587,-1.082105,-0.0018605699,-1.0310297,1.3868427
TIK20250816059829,-0.51977783,0.99238175,1.635753,0.17696613,-0.07665957,0.7006709,-2.2616363,-1.1284959,-2.5380511,-1.2434492,-0.65753835,2.2908127,1.2616291,-0.7786399,0.3554822,-0.36610067
TIK20250816059871,-0.48315012,1.167324,2.3397577,0.6790225,-0.33780614,-2.2252305,-1.3265018,-1.8344092,0.8038227,0.7062804,-1.690096,1.6182065,-0.22452566,-1.1836163,0.40751025,0.17009449
TIK20250816059888,2.4159179,0.90221405,1.9088609,2.2301064,0.20446639,-1.3297894,-0.7096796,-1.955357,-0.40411624,-1.6970036,-1.5491718,0.17406765,-1.2759036,0.24123882,-0.92417836,-0.9703288
TIK20250816059904,-0.27265272,-0.025564972,0.159763,-0.5029482,0.89426154,-1.2105697,-2.8996706,0.09385857,-2.0905938,-0.4686063,0.6160192,0.7215996,-2.3459044,-1.1886374,-0.8060351,0.90942687
TIK20250816059947,1.142876,2.2391636,2.5071435,1.5550727,-0.05065194,0.41670027,-1.4754527,0.08338064,-0.6174881,0.122761495,-0.6861433,1.4819846,-1.4046935,-0.040099762,-1.5347099,0.15206672
TIK20250816059996,0.6187259,-0.11172719,1.3088671,1.9040678,1.882414,-0.8974032,-2.3449166,-0.89628565,0.058743086,1.6150298,-0.53033775,0.38848183,-0.4075044,-0.71420354,-2.1172695,-2.3920097
TIK20250816060002,-0.056474987,0.7707689,0.4328042,-0.28747433,-0.15948921,-0.25193292,-1.7621247,-1.7320707,-1.0255413,-2.454437,-0.81459653,0.41464475,-3.0385,-1.0445511,-0.07904179,-0.51300114
TIK20250816060005,1.6886009,1.19539,0.66265637,2.0793648,0.59167314,-1.3911188,-0.9199645,-1.0177503,-0.5868409,1.2912499,-1.0843315,0.14617316,-0.28832144,-1.2220502,-1.5956168,1.6225553
TIK20250816060009,1.7499063,0.03535608,1.375891,-0.0631489,0.82837147,-1.0263242,-2.211084,-0.79407036,-1.286335,0.45196074,-1.5847061,0.76624763,1.3864677,-1.182035,-1.3128483,-0.9797771
TIK20250816060037,0.97051543,0.019390032,2.7696974,0.23278719,1.7331579,0.65169996,-0.5521744,-0.3983767,-2.0430195,-0.76038086,0.35184225,-0.14387822,0.085262574,-1.9357256,-1.8299373,-0.8684887
TIK20250816060057,0.36372146,-0.11487663,1.0954722,2.2210088,0.9364771,0.14218797,0.2227325,-1.8679457,-1.9569334,1.0500045,-0.1484076,2.4116871,0.5000856,-0.9093593,-1.5926822,-0.8239621
TIK20250816060058,1.707512,0.44907326,0.5960177,1.3268752,0.6526207,-1.6490483,-0.14788787,-3.428828,-0.17724282,0.092324875,-1.7238197,1.1113681,-1.3873055,-1.5791914,1.0539992,-0.16628322
TIK20250816060073,-0.8010414,-0.69353545,2.7206364,0.8052607,0.37434715,-0.35170943,-1.3308,-2.6823385,0.5128904,1.2166383,-0.3634238,-0.7137355,-1.034022,-0.8511963,1.2290874,0.82039315
TIK20250817060076,-1.1301439,-1.0291796,1.5077289,0.72431284,0.21243712,-1.1357193,-1.1112933,-3.3236678,0.68475646,-1.128122,-0.7988045,0.7971739,-0.756747,0.31482536,-0.36872014,-1.1552681
TIK20250817060085,-0.48170906,-0.58074075,2.8061445,0.93715906,1.2377266,-1.9863051,-1.1155305,-0.051325798,0.59827596,0.07446548,-0.32287523,1.3283709,0.52854156,-0.6902004,-2.1044428,0.30374238
TIK20250817060102,0.6764724,-2.379239,0.8233063,2.0003705,-0.11406864,-0.17726003,-2.0998216,-2.4379313,-0.028689118,-1.089964,-0.75986284,0.9938402,0.10939499,-0.8042973,0.6298538,-0.33297724
TIK20250817060120,1.0584179,0.2011098,2.304024,0.8926584,0.32421476,-1.7607652,-1.0362196,-2.1088219,-0.13545069,0.5528961,1.4138222,-0.59996545,0.45260498,-1.6570346,-0.6331029,1.3503903
TIK20250817060127,0.057042975,1.0371376,1.577471,0.7938809,-0.2384333,0.77319753,-2.4539146,-1.1871337,-2.2398632,-1.411657,-1.2741785,1.4690943,0.80797535,0.02631415,0.7737789,-0.057479337
TIK20250817060142,-0.73820955,1.3131305,1.0544175,0.008655379,-0.13399273,-0.3415432,-1.3507702,-1.6835916,-2.949726,-1.3819952,-1.5378715,1.0733633,0.9991355,-1.2114605,0.6068443,0.6198867
TIK20250817060177,-0.55763763,-0.12987341,3.2620857,2.2094405,1.1914871,-1.0755138,-0.3003958,-0.9496269,-1.9501102,0.87334096,-0.1478933,-0.013964809,-0.9984559,1.0175704,0.77957976,-0.18206163
TIK20250817060189,2.2490683,1.000294,2.0497136,2.1304283,0.20847337,-1.1311079,-0.32621798,-1.9647243,-0.30214414,-1.4842684,-1.5138216,-0.018334057,-0.5617896,-0.54623705,-1.03924,-0.9805005
TIK20250817060196,0.76368403,-1.0937898,1.366664,0.3445801,2.2188103,0.28710794,-0.73408157,-2.1216342,-1.8389215,-1.5770679,-0.1522348,1.4988099,0.27994746,-0.8802391,1.266476,-0.6601926
TIK20250817060273,0.106034376,1.1486515,0.34331715,-0.014464618,2.9245322,-0.8449316,-1.4533495,-1.3358175,-1.5466995,1.3404789,-0.52503043,-0.23285161,-0.8041744,-0.95591444,0.123953216,1.6060733
TIK20250817060312,0.77384883,0.559229,-0.21280059,1.3202653,0.8402686,-0.51771295,-3.6948843,-1.2063966,-0.48578653,-1.6774441,-0.5101389,-0.98650205,-0.25276315,-0.43284804,-0.34486666,1.5072178
TIK20250817060313,-0.7036221,0.7013096,0.93473977,1.6821519,-0.0838844,1.067749,-1.6114737,-1.2785639,-2.100373,-0.43000713,-0.6042141,-0.586532,-1.6300238,-0.5329179,-1.299464,2.985266
TIK20250817060316,-0.5827587,-0.039560057,1.4773786,1.0367004,2.5665133,1.3385209,-1.7492471,-1.1451772,0.7327582,0.6182284,-0.8904399,-0.5213458,-0.78072983,-1.9368124,-1.4685459,-0.8488726
TIK20250817060322,1.5644467,-2.3831165,1.5015938,1.2824314,1.7001145,-0.99019665,-1.339078,-0.7864692,-0.2972636,0.967552,-0.24173008,-0.13071978,-0.20499127,-1.8681407,-0.89713967,0.26411405
TIK20250817060325,-0.40412244,2.118887,1.8592672,0.82421535,0.5614748,-0.7522295,-1.9928852,-1.3269303,-0.7721093,-0.7567507,1.2830408,0.652538,-0.9795215,-0.9631355,1.5394533,-0.961728
TIK20250817060328,-1.8145474,0.7294742,-0.1283405,0.70042497,2.4263175,0.8740905,-0.376171,-2.1111753,-2.795733,0.17071089,1.9175636,1.2969235,-1.2472574,-0.8642377,-1.6362281,-0.14506301
TIK20250817060331,-1.2488449,-0.7261311,0.43869773,2.4019318,1.7215818,-0.3307669,0.109010704,-1.1982586,-1.7476922,-1.1566538,-0.19484009,-0.22561252,-0.40234408,-1.7552876,-1.9759761,-0.56203437
TIK20250817060341,-0.23566756,-0.3377727,2.4416373,0.8072513,-0.019175496,-0.50096446,-0.4969969,-1.6144719,-1.6393232,-2.4443512,-1.2429602,-1.1858275,-1.1755583,-0.7129059,-0.28833124,-0.9172653
TIK20250817060344,0.31278804,-1.4774345,0.97403073,-0.5059543,1.1819494,-0.25901058,-2.5427852,-0.5121785,-0.5977651,-1.299335,-1.3620695,-0.15425117,-2.0158768,-0.226925,-1.7671005,1.1934857
TIK20250817060362,2.0768468,1.1696924,2.6161337,1.8256894,0.18550019,-0.5323218,0.073419206,-2.1550632,0.04721919,-0.8502451,-1.2440025,0.025663424,-0.9518325,-0.76640165,-0.6312864,-0.85739404
TIK20250817060363,-1.0390707,0.17118897,1.8480225,2.2423644,-0.62868655,0.49557695,-1.5170281,-0.25727937,-1.3939118,1.220626,-0.5306516,0.5130804,-2.191712,-0.30312628,-0.80698955,2.0328906
TIK20250817060370,0.058095243,-0.16924767,1.04809,3.6531436,-0.1938157,0.13436593,-2.2535138,-1.0434287,-0.45834467,0.8788107,-1.7347896,0.09579943,-0.48443618,0.16222191,-0.060764223,-0.7936158
TIK20250817060387,-0.5930413,-0.98950297,3.1357405,1.353748,0.058802765,-0.50003994,-0.5512919,-1.9803427,0.54285103,-0.61984986,-0.79056233,-0.32701182,-1.3012501,-1.0662664,1.3978301,1.2784233
TIK20250817060400,-1.4207032,-0.24598123,2.1485727,0.8112033,3.1600814,0.8027952,-1.8822271,-0.46769816,0.25936562,0.91871876,-0.9681951,-0.28983632,-0.50339186,-1.9728986,-1.1392751,-0.9120679
TIK20250817060406,0.40315095,1.263662,0.9931452,-0.22579502,3.4478242,-0.7469506,-1.0918807,-1.4251755,-1.269736,1.174671,-1.1027398,-0.2448608,-0.8396392,-0.71627206,-0.19468218,1.5689461
TIK20250817060428,-0.5030595,0.6685255,0.97024435,1.1840966,0.37878487,0.05965566,-0.6013429,-3.5461528,-0.8387892,-2.0885408,1.4115773,0.32310745,0.11524618,-0.688938,-0.56465894,1.1610676
TIK20250817060435,0.24602792,-0.067844495,1.7080185,1.0796487,2.4072788,-0.56824785,-0.7845834,-1.7039148,-0.20300516,0.9615034,-1.4768139,2.783679,-0.66625595,0.9154007,0.80316067,0.17907357
TIK20250817060436,-0.36044103,0.41202718,1.5691091,0.3467983,0.9026777,0.861952,-1.5358266,-1.8817513,-1.6929698,0.87317884,1.8389751,2.5020711,-0.01304266,-0.0681823,-0.9675974,1.756603
TIK20250817060441,-0.85902643,1.6808428,2.0083966,-0.4585073,1.3403693,-0.88417304,-0.9369751,-0.25596166,-1.770945,-0.0777926,-1.9741377,1.9505239,-2.1643755,-0.023587199,-0.25764954,-0.1656389
TIK20250817060468,-0.4536363,-0.050516445,2.5918012,1.4164748,0.6684385,0.45099896,-0.814077,-2.0595891,-0.8136302,-0.18652341,-2.589872,-0.32497266,1.9115342,-1.8028046,-0.4482432,0.418727
TIK20250817060471,-1.0962342,0.10060572,1.0799786,-0.5354436,0.3060812,-2.608372,-2.5873287,-1.2577468,-2.4843094,-0.08420038,-1.0144951,1.0038923,-0.16940717,0.30415416,0.09247354,-0.74934435
TIK20250817060473,0.9881624,-1.2670003,-0.5577289,2.0943656,-0.017589767,-1.1286316,-1.8556925,-2.1598997,-1.7325972,0.16461089,-0.1810113,-0.08330271,-1.0292262,0.43648288,-1.6252822,1.1536455
TIK20250817060475,-0.9091307,1.184069,2.4808497,0.64414346,1.1389208,-0.019949542,-2.8051636,-0.22422925,0.5179584,-0.94694835,-1.392327,1.1498017,-1.3003256,-0.3190083,1.4669569,-0.19330075
TIK20250817060482,0.3877638,-0.23750664,0.5711341,-0.02650778,1.4956198,-0.38527328,-2.7692358,-1.6941512,1.4862169,0.69339406,-0.0506878,2.1052167,-1.927293,-0.18613468,-1.0755879,0.77515143
TIK20250817060485,-1.0381128,0.09234542,0.086693116,1.7901472,2.187089,-0.29669395,-0.30164224,-0.9856723,-1.5181841,-1.1127895,0.46159658,-0.06393129,-1.4213235,-2.8087287,-1.0201,-1.2682891
TIK20250817060487,0.41438374,0.5961793,0.88229334,0.7742621,1.9540597,-0.6949118,0.004992083,-1.5891876,-0.39729774,-1.6297652,-1.3237703,-0.4740455,-3.1149092,-1.0338653,-0.5685334,0.62572354
TIK20250817060503,-0.4713933,-2.0019672,1.5487908,0.19491383,2.1711655,-0.6734985,-1.7031691,-0.8816226,-2.0444884,0.5158354,-0.5892296,0.34488013,-0.40214607,0.32756972,0.31034973,2.164844
TIK20250817060520,-0.88685155,1.0089533,1.5809715,1.18044,-0.4658444,-2.4589946,-1.9797771,-1.3971589,0.38924307,0.28764942,-2.1232417,1.2250719,-1.1832845,0.6138083,-0.17388952,0.517829
TIK20250817060522,2.1088893,0.3191262,1.1186067,0.9606392,1.2411684,-2.1006768,-0.8254634,-2.5870645,-0.5902308,-0.8400536,-0.1608131,0.78372,-0.39595342,-0.7039087,1.6488789,0.49289653
TIK20250817060545,-0.6496689,-0.9824802,1.9836034,-0.6327255,0.058824684,-0.82068115,-1.5711391,-1.5912476,-1.0331739,0.7803266,-1.6793358,0.8766415,0.6986388,-2.322758,0.63044745,-0.8869369
TIK20250817060570,-0.8679148,1.2822881,1.3625458,2.248731,1.2382182,-0.5622983,-1.4582994,-0.9068508,0.91122985,-0.69391197,0.17532547,-0.8499512,-1.3538884,-2.5449257,0.6800388,1.0302588
TIK20250817060601,-0.19079518,0.2217546,1.491496,-0.6995281,1.0574387,0.59263444,-1.2542204,-2.265821,-1.7343956,0.8019514,1.2150693,2.9600372,-0.76035416,-0.04263035,-0.89860076,0.7914666
TIK20250817060610,1.5573236,-1.1658734,1.6121677,0.41629842,1.4627315,-1.5149447,-3.0231724,-0.27841026,-0.81643754,-0.32524514,-0.7338182,-1.546815,0.09924579,-1.4049894,-0.5069497,0.08139826
TIK20250817060617,-0.7427679,-0.11488817,-0.15813571,1.2875805,1.5541689,-0.83152854,-0.53142864,-0.67503536,-1.9941363,-0.7622447,-0.9927774,-0.15285952,-3.1609838,-0.6244348,-0.5895322,1.1831192
TIK20250817060630,0.05670141,-0.42260504,0.84429216,0.46710935,0.6756319,-0.40744984,-1.7815909,-0.16676196,-0.6953121,-1.1532408,1.6463212,2.4690442,-1.2817577,-2.3338556,-1.0183393,1.4719653
TIK20250817060633,-0.61541253,-1.3492373,1.1487651,-0.2102475,2.2660315,-0.37926888,-0.06457045,-3.03601,-0.55112624,0.44428292,0.6883787,1.1060863,-1.8111454,-1.4711543,0.5074159,0.24667946
TIK20250817060637,-0.44286522,1.1597205,2.391896,0.5262155,0.11185489,-2.275862,-1.4214,-1.3906199,0.47438774,0.6103834,-1.6168737,1.4477971,0.07826668,-1.6608846,1.0117677,0.4057822
TIK20250817060644,-1.6024927,0.860193,0.7037616,1.7578022,1.3699323,-0.31484774,-2.8217635,-0.056927986,-1.0450138,-0.5938333,0.3956278,1.8497561,-0.7186674,1.1570679,-0.9141784,-0.39661312
TIK20250817060650,0.7900041,-0.19124341,2.1708188,0.578739,1.0350269,0.0017277446,0.4466673,-3.0148602,-1.4904988,-1.004185,0.11402403,2.1591263,0.665894,-1.2504026,0.74349797,-0.2807449
TIK20250817060676,-1.8115163,0.3241024,1.4552467,-0.07287544,1.6846507,0.80580604,-1.9672394,-0.9972237,-0.6265632,-1.11684,-1.0313214,1.3540176,-1.7487395,-1.6973946,1.6002347,-0.51694226
TIK20250817060685,-1.748521,-0.12901548,1.9030887,1.1148479,-1.4474974,-0.93638,-1.8772199,-2.1299698,0.069811806,0.34815362,0.77312076,-0.24465129,-0.9570109,-0.8299056,-1.5200721,0.9088343
TIK20250817060691,0.66184795,-1.3604325,2.6322327,0.58105546,0.57175946,-1.109644,-1.6092641,-0.7033024,0.67872965,0.1256523,-1.4149727,-1.2314994,-0.29189542,-2.0297005,-0.629277,-0.18470924
TIK20250817060716,-0.3004993,0.24031736,1.5851593,1.4994994,-0.5647194,1.1278496,-0.7200748,-1.7618921,-1.9845203,-0.53465164,-0.87685835,-0.35773075,-1.0479298,-0.7134977,-1.0396818,2.833209
TIK20250817060728,1.6003959,1.2739847,2.1817765,-0.8815497,0.22707722,-0.6196102,-3.1002727,-1.1855046,-1.2721018,0.41602147,-0.8705893,0.38845283,0.4076406,-0.42522603,-0.5777642,-1.0338333
TIK20250817060731,-0.8315521,-0.33371785,1.626144,-0.37299752,1.1583042,-0.5144635,-0.6056973,-2.3604593,-2.0477664,0.33143714,-2.0072865,-1.5670193,-0.2683367,-1.6076461,-1.2091552,1.3438666
TIK20250817060754,1.500601,-0.70611584,1.8180891,1.3488207,-0.65488684,-1.1213155,-0.4136352,-1.381045,-2.4179733,0.32482418,0.33345854,1.2647009,-1.3503925,-0.06992625,0.0067574554,-0.8427406
TIK20250817060757,-0.46376285,-0.93055123,1.8177537,-0.73927414,0.44417694,-0.5036928,-1.3829259,-1.428442,-0.40548274,0.9102455,-2.0572176,1.5089341,0.39540377,-2.7745488,-0.19402803,0.48550543
TIK20250817060759,1.5448678,-0.77250254,1.2202632,0.609865,1.7853428,-1.7506248,-3.0059452,-0.07566396,-1.1448727,-0.09644202,-0.23795412,-0.74630624,0.5661649,-1.5529051,-0.17893934,-0.40268034
TIK20250817060766,-1.1978687,0.15345414,1.7086627,0.6961199,2.0972812,-0.32502908,-2.1560984,-0.46363702,-0.5898955,-0.81322414,0.813408,0.84769845,-1.369832,1.4357867,-2.0614772,-0.42459178
TIK20250817060783,-1.2023917,1.4017303,0.24417828,0.5234038,2.0005422,0.31898233,-0.78600115,-1.9106882,-2.0738118,0.943033,1.7599989,1.1666048,-1.1918222,-0.6632063,-1.1754774,0.06399198
TIK20250817060787,0.031295758,-2.2831967,2.3399892,0.29488423,0.9799062,-1.6587806,-1.6610448,-1.9755181,-0.9391932,1.2554401,-0.31604093,-0.8903026,-0.088151135,0.4243393,-1.6756021,-1.7095679
TIK20250817060808,-1.2759908,-1.63477,2.8280594,1.7856566,0.54079,-0.10979389,-1.0011873,-0.14854838,-0.50683105,-1.5902048,0.03470056,-0.11555707,-1.4254414,-0.917534,0.46283248,1.3165246
TIK20250817060818,-0.7102171,-0.2934765,2.512,0.31646976,1.5488614,-0.786528,-2.6531081,-0.5328056,-0.5843924,-0.006173817,2.045751,-0.6572842,-2.1119604,-0.09922102,-0.7042806,-0.60862803
TIK20250817060823,-0.9781874,-0.42505166,2.1423113,0.62593937,2.8408828,-0.02204359,-0.8099663,-1.5409261,-0.31461182,-0.548295,0.15261626,1.1037257,-1.3395213,1.7940946,-1.0433143,-0.37449282
TIK20250817060827,-0.12768503,0.3388772,1.4888465,0.6954939,0.94625866,0.2606121,-0.48711658,-3.835146,-0.6833442,-1.384265,0.6409015,-0.24496555,0.33417642,0.68083483,-0.6130676,0.5970266
TIK20250817060828,-0.29572222,0.4664574,0.25965837,2.0366516,0.6247224,-1.0138673,-1.0066105,-0.6243945,-2.1667566,-0.471733,-0.5082625,1.1357118,-1.6219071,-1.4235278,2.0966618,0.36825204
TIK20250817060858,-0.14604573,-0.14683059,1.3306575,1.0760815,3.1050365,0.72666794,-2.3585796,-1.3184885,1.6049451,0.2936327,-0.76908416,-0.08654893,-0.45870867,-1.3762873,-0.9785499,-0.49694616
TIK20250817060873,-1.8733069,0.3473146,0.60984236,0.140226,1.4895402,1.0702982,-1.8174603,-1.2327511,-0.4975854,-0.43791085,-0.9622219,2.1944082,-0.9239621,-1.658305,0.6887575,-0.85554695
TIK20250817060889,0.3255866,0.26200458,1.4660009,0.33344746,-0.33322924,-1.3032511,-2.1127493,-2.0208447,-0.7114911,-0.98641324,1.3324331,1.6879159,0.88868463,-0.08699104,-2.447313,-0.49198157
TIK20250817060891,-0.1825277,0.9516043,1.3474531,1.2209197,1.5203402,1.3330336,-0.7184465,-3.4827106,0.4037597,-0.005252004,-0.10493361,-0.036720276,0.4625402,-0.7250151,-0.7311179,1.5360512
TIK20250817060907,0.57566035,1.8539413,1.1804111,1.7785914,0.6546987,-1.6304268,-0.062474377,-0.97019315,-1.7963169,1.8893665,-1.3423774,0.7751962,-1.454224,-0.90444934,-1.1229178,0.7508274
