hour_of_day,day_of_week,is_weekend,followers,account_age_days,verified,content_length,num_hashtags,sentiment_positive,sentiment_negative,toxicity_score,hour_sin,hour_cos,day_sin,day_cos,followers_log,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,large_account,topic_Business,topic_Climate,topic_Education,topic_Entertainment,topic_Fashion,topic_Finance,topic_Food,topic_Gaming,topic_Health,topic_Politics,topic_Science,topic_Sports,topic_Technology,topic_Travel,language_Chinese,language_English,language_French,language_German,language_Hindi,language_Japanese,language_Korean,language_Portuguese,language_Spanish,media_type_Link,media_type_Poll,media_type_Text,media_type_Video,location_Asia,location_Europe,location_North America,location_Oceania,location_South America,location_Unknown,popularity
18,2,0,24,2416,0,295,0,0.772,0.131,10.6,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,3.2188758248682006,1,0,1,0.772,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
17,0,0,316,3140,0,274,2,0.086,0.781,42.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,5.75890177387728,0,0,1,0.781,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6,4,0,5941,1909,0,328,2,0.268,0.08,25.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,8.689801056022553,0,0,1,0.652,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20,4,0,682,1154,0,246,2,0.291,0.0,0.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,6.52649485957079,1,0,1,0.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
14,3,0,9700,2273,0,29,4,0.723,0.022,19.6,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,9.179984251961283,1,0,0,0.723,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
17,2,0,236,387,0,134,1,0.783,0.069,0.0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,5.4680601411351315,0,0,0,0.783,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
9,3,0,4537,928,0,69,1,0.835,0.068,0.0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,8.420241665339788,0,0,0,0.835,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
19,6,1,3644,1953,0,277,2,0.076,0.865,68.0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,8.201111644442758,1,0,1,0.865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21,6,1,320973,491,0,163,0,0.935,0.107,1.9,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,12.679115401946992,1,0,1,0.935,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
17,4,0,4980,939,0,50,2,0.706,0.133,13.8,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,8.513385953073284,0,0,0,0.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
22,1,0,195,1326,0,284,2,0.084,0.853,71.8,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,5.278114659230517,1,0,1,0.853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4,3,0,303,863,0,82,2,0.806,0.091,14.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,5.717027701406222,1,0,0,0.806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,4,0,2867,660,0,181,3,0.67,0.11,13.8,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,7.961370201719511,1,0,1,0.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
19,3,0,7068,2597,0,150,3,0.273,0.113,17.2,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,8.863474306170954,1,0,1,0.614,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17,4,0,1036,2325,0,209,3,0.643,0.055,0.0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,6.9440872082295275,1,0,1,0.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
16,0,0,371,1970,0,222,0,0.148,0.216,16.4,-0.8660254037844385,-0.5000000000000004,0.0,1.0,5.918893854273146,1,0,1,0.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15,3,0,538,498,0,204,2,0.225,0.182,33.3,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,6.289715570908998,1,0,1,0.593,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
17,4,0,155503,2965,0,245,2,0.02,0.677,62.9,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,11.954426733743253,1,0,1,0.677,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18,5,1,5296,1081,0,281,1,0.752,0.104,3.2,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,8.574895901544526,0,0,1,0.752,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
17,1,0,59,2130,0,206,5,0.908,0.05,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,4.0943445622221,1,1,1,0.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,5,1,198,3332,0,271,1,0.103,0.272,21.0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,5.293304824724492,0,0,1,0.625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20,6,1,154,934,0,154,1,0.844,0.069,15.1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,5.043425116919247,1,0,1,0.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,5,1,612,2749,0,92,1,0.669,0.117,5.7,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,6.418364935936212,0,0,0,0.669,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
17,3,0,734,1887,0,257,0,0.05,0.691,45.0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,6.5998704992128365,1,0,1,0.691,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
19,6,1,129,2884,0,100,1,0.778,0.131,0.0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,4.867534450455582,1,0,0,0.778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11,0,0,9520,873,0,136,4,0.245,0.015,0.0,0.258819045102521,-0.9659258262890682,0.0,1.0,9.161255164285691,1,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20,6,1,762,3018,0,265,3,0.702,0.149,13.5,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,6.637258031284457,1,0,1,0.702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19,1,0,6,271,0,128,4,0.102,0.856,98.2,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1.9459101490553132,1,0,0,0.856,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13,4,0,3367,3142,0,368,0,0.919,0.021,0.0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,8.122074375362217,1,0,1,0.919,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
19,5,1,17599,2765,0,63,2,0.074,0.783,24.0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,9.775654181026242,0,0,0,0.783,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
19,0,0,57,1874,0,254,2,0.85,0.103,33.4,-0.9659258262890684,0.2588190451025203,0.0,1.0,4.060443010546419,0,0,1,0.85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
18,3,0,3181,2494,0,26,1,0.098,0.664,43.3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,8.065265208897733,0,0,0,0.664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
17,3,0,69,1570,0,230,2,0.619,0.063,23.1,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,4.248495242049359,1,0,1,0.619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,1,0,19,2079,0,50,1,0.152,0.071,8.9,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,2.995732273553991,1,0,0,0.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
19,1,0,7065,1466,0,109,0,0.066,0.157,8.3,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,8.86304982791909,0,0,0,0.777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
16,0,0,986,1734,0,300,2,0.129,0.729,67.6,-0.8660254037844385,-0.5000000000000004,0.0,1.0,6.894670039433482,1,0,1,0.729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,0,0,792,558,0,350,1,0.856,0.107,13.8,-0.9659258262890684,0.2588190451025203,0.0,1.0,6.675823221634848,0,0,1,0.856,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
22,1,0,4125,142,0,211,3,0.734,0.034,21.7,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,8.325063693631197,0,0,1,0.734,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21,6,1,77,2114,0,87,0,0.687,0.142,29.7,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,4.356708826689592,1,0,0,0.687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17,4,0,381,1819,0,145,0,0.617,0.049,2.6,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,5.945420608606575,1,0,1,0.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,2,0,70,892,0,85,0,0.721,0.024,4.3,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,4.2626798770413155,1,0,0,0.721,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
20,2,0,31,1655,0,283,3,0.678,0.125,24.2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,3.4657359027997265,0,0,1,0.678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
12,0,0,219,875,0,71,3,0.06,0.705,78.3,1.2246467991473532e-16,-1.0,0.0,1.0,5.393627546352362,1,0,0,0.705,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
12,6,1,572,1702,0,177,2,0.91,0.13,0.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,6.35088571671474,1,0,1,0.91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
18,1,0,117,879,0,195,1,0.1,0.602,37.8,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,4.770684624465665,1,0,1,0.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
13,0,0,1353,2301,0,11,2,0.127,0.122,20.8,-0.2588190451025208,-0.9659258262890683,0.0,1.0,7.21081845347222,1,0,0,0.751,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,3,0,48055,3481,0,199,1,0.604,0.083,0.0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,10.780122276529998,1,0,1,0.604,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
20,3,0,49,1041,0,161,2,0.907,0.114,0.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,3.912023005428146,1,0,1,0.907,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13,5,1,18,2511,0,38,4,0.169,0.205,3.7,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,2.9444389791664403,1,0,0,0.626,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,3,0,135,1401,0,176,2,0.688,0.148,0.0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,4.912654885736052,1,0,1,0.688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,2,0,1603,3174,0,330,1,0.66,0.115,1.6,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,7.38025578842646,1,0,1,0.66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
19,4,0,3438,694,0,153,0,0.786,0.022,0.0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,8.142936010432265,1,0,1,0.786,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22,5,1,185480,3352,1,90,1,0.176,0.065,0.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,12.130707729907728,1,0,0,0.759,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
14,4,0,461,1790,0,155,1,0.075,0.175,14.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,6.135564891081739,0,0,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
13,6,1,98,1240,0,68,4,0.178,0.164,3.7,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,4.59511985013459,1,0,0,0.658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16,2,0,1001,1003,0,170,3,0.072,0.154,25.1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,6.90975328164481,1,0,1,0.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
21,2,0,34,2323,0,135,2,0.039,0.865,61.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,3.5553480614894135,1,0,0,0.865,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20,3,0,6878,3233,0,207,1,0.818,0.072,0.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,8.836228571526014,1,0,1,0.818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
20,5,1,342,3187,0,86,1,0.023,0.694,53.3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,5.8377304471659395,1,0,0,0.694,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21,3,0,37975,1098,0,279,1,0.907,0.035,0.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,10.544709660231154,1,0,1,0.907,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
13,1,0,66,3224,0,222,4,0.059,0.94,58.7,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,4.204692619390966,0,0,1,0.94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
16,0,0,697,1675,0,169,2,0.137,0.649,78.3,-0.8660254037844385,-0.5000000000000004,0.0,1.0,6.548219102762372,0,0,1,0.649,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13,0,0,526,3410,0,24,6,0.11,0.707,60.8,-0.2588190451025208,-0.9659258262890683,0.0,1.0,6.267200548541362,1,1,0,0.707,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,6,1,1347,316,0,177,4,0.147,0.918,69.6,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,7.206377291472252,1,0,1,0.918,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
16,2,0,976,2563,0,239,3,0.12,0.063,4.3,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,6.884486652042782,1,0,1,0.817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,4,0,130,2524,0,99,1,0.802,0.093,27.4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,4.875197323201151,0,0,0,0.802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15,2,0,2754,1402,0,349,2,0.199,0.0,0.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,7.9211727215870145,0,0,1,0.83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20,4,0,721,1034,0,73,2,0.692,0.043,43.5,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,6.582025138892826,1,0,0,0.692,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,1,0,13641,3139,0,62,2,0.087,0.945,97.2,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,9.520908548214665,0,0,0,0.945,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
16,6,1,7408,234,0,320,3,0.793,0.046,0.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,8.910450756416656,1,0,1,0.793,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
12,2,0,245,392,0,357,2,0.601,0.014,0.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,5.5053315359323625,1,0,1,0.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19,4,0,3127,160,0,94,3,0.93,0.069,19.2,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,8.048149101665201,1,0,0,0.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23,1,0,1592,3623,0,189,0,0.736,0.065,18.2,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,7.373374309910049,1,0,1,0.736,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,2,0,8230,1827,0,199,4,0.833,0.148,10.1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,9.015662792972645,1,0,1,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,5,1,2372,904,0,148,2,0.085,0.905,91.2,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,7.771910256435763,0,0,1,0.905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
18,3,0,237,2663,0,110,1,0.204,0.182,0.6,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,5.472270673671475,1,0,0,0.614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13,1,0,1613,2307,0,19,0,0.074,0.844,59.5,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,7.3864708488298945,0,0,0,0.844,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
14,6,1,339,3165,0,63,1,0.028,0.737,44.7,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,5.8289456176102075,1,0,0,0.737,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,2,0,1377,2996,0,24,0,0.225,0.238,14.1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,7.228388451573604,0,0,0,0.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
13,4,0,476,2798,0,321,3,0.014,0.776,51.7,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,6.1675164908883415,1,0,1,0.776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,0,0,263,2736,0,150,2,0.08,0.939,74.4,-0.9659258262890684,0.2588190451025203,0.0,1.0,5.575949103146316,1,0,1,0.939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,5,1,201,730,0,301,4,0.899,0.013,2.9,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,5.308267697401205,0,0,1,0.899,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15,4,0,37619,120,0,219,1,0.924,0.033,0.0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,10.535291102855021,1,0,1,0.924,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,2,0,424,290,0,275,5,0.897,0.045,4.8,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,6.052089168924417,1,1,1,0.897,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21,2,0,126,3571,0,268,2,0.038,0.77,58.4,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,4.844187086458591,0,0,1,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
16,2,0,311,3057,0,288,2,0.636,0.054,14.6,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,5.7430031878094825,1,0,1,0.636,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,5,1,252,3100,0,387,3,0.081,0.672,55.5,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,5.53338948872752,1,0,1,0.672,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
