Id,topic,verified,followers,sentiment_positive,popularity,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,modularity_class,eigencentrality
INS20250905071318,Travel,0,2906,0.056,1,5,20,12,0.148922,0.18769,1491.60059,0.003666,0.003666,0.000019,5,9,0.108699
INS20250905071323,Politics,0,182015,0.285,1,5,19,12,0.159836,0.190306,21721.835856,0,0,0.000023,7,24,0.023744
INS20250905071329,Food,0,206,0.784,0,5,20,17,0.097781,0.121746,39.20191,0,0,0.000019,14,48,0.036436
INS20250905071335,Finance,0,3404,0.091,0,5,20,14,0.130253,0.16768,313.001864,0,0,0.000018,8,20,0.125675
INS20250905071338,Health,0,91,0.67,0,5,20,24,0.059609,0.082907,0,0,0,0.00002,4,8,0.02896
INS20250905071340,Business,0,1827,0.143,0,5,20,13,0.138032,0.176235,72.746715,0,0,0.000019,2,29,0.094242
INS20250905071346,Travel,0,2355,0.633,0,5,20,16,0.11901,0.143861,43.586382,0,0,0.00002,5,38,0.035725
INS20250905071348,Science,0,4249,0.171,1,5,20,14,0.127392,0.160004,0.671005,0,0,0.000019,6,26,0.102622
INS20250905071352,Finance,0,182,0.658,0,5,20,18,0.10371,0.129622,0,0,0,0.000019,8,25,0.047502
INS20250905071359,Food,0,50,0.714,0,5,20,12,0.150888,0.175282,0.94706,0,0,0.00002,14,48,0.031051
INS20250905071365,Politics,0,87,0.094,0,5,20,21,0.077188,0.10785,173.98826,0,0,0.000019,7,44,0.034725
INS20250905071366,Health,0,103,0.919,0,5,20,23,0.062696,0.088728,14.651435,0,0,0.00002,4,8,0.032473
INS20250905071368,AI/ML,0,249,0.934,0,5,20,18,0.107379,0.130161,3.361164,0,0,0.00002,10,47,0.022068
INS20250905071372,Politics,0,350,0.259,0,5,20,14,0.135818,0.165337,647.920986,0,0,0.000019,7,44,0.037545
INS20250905071376,Politics,0,203,0.895,0,5,20,16,0.128481,0.158693,7199.19812,0,0,0.000019,7,24,0.036382
INS20250905071378,Sports,0,48969,0.136,0,6,24,14,0.121441,0.137272,3.237029,0,0,0.000025,0,4,0.015006
INS20250905071380,Health,0,5072,0.654,1,5,20,14,0.120375,0.153469,619.976129,0,0,0.000019,4,46,0.053819
INS20250905071390,Gaming,0,2006,0.729,0,5,20,22,0.096951,0.129024,9.553532,0,0,0.00002,13,37,0.033338
INS20250905071397,Climate,0,930,0.107,0,5,20,13,0.162961,0.198692,1746.244222,0,0,0.000019,12,7,0.097995
INS20250905071410,Business,0,85,0.732,0,5,20,14,0.130522,0.149841,450.014817,0,0,0.000021,2,41,0.017542
INS20250905071412,Fashion,0,277,0.943,0,5,20,14,0.132226,0.169479,1.296475,0,0,0.000019,3,54,0.049318
INS20250905071413,Food,0,3900,0.928,1,5,20,16,0.100881,0.123711,13.30283,0,0,0.00002,14,50,0.019077
INS20250905071418,Gaming,0,648,0.084,0,5,20,16,0.107145,0.142332,3.217949,0,0,0.000019,13,5,0.083223
INS20250905071419,Business,0,421,0.264,0,5,20,13,0.137163,0.165191,198.473945,0,0,0.000019,2,29,0.047835
INS20250905071422,Finance,0,257,0.163,0,5,20,15,0.120096,0.15783,34.977459,0,0,0.000019,8,0,0.08675
INS20250905071439,Climate,0,2162,0.103,0,5,20,13,0.153858,0.184264,7.21399,0,0,0.000019,12,42,0.109757
INS20250905071440,Business,0,127,0.062,0,5,20,13,0.139764,0.168242,21.85816,0,0,0.000019,2,29,0.066283
INS20250906071444,Climate,0,10750,0.795,1,5,20,14,0.126808,0.149607,25.845752,0,0,0.00002,12,56,0.030958
INS20250906071445,Politics,0,2075,0.108,0,5,20,15,0.114232,0.147581,15.948868,0,0,0.000019,7,44,0.091462
INS20250906071446,Food,0,11094,0.012,0,5,20,17,0.094357,0.117039,0.111111,0,0,0.000019,14,28,0.054993
INS20250906071457,Technology,0,6714,0.827,0,5,20,15,0.128896,0.152887,1.487442,0,0,0.000019,9,27,0.038749
INS20250906071470,Entertainment,0,9649,0.679,0,5,20,12,0.148598,0.172678,1.433592,0,0,0.00002,11,39,0.033563
INS20250906071472,Education,0,3106,0.651,0,5,20,13,0.12463,0.158778,0,0,0,0.000019,1,15,0.054738
INS20250906071480,Education,0,6133,0.14,0,5,20,12,0.140153,0.164047,5.128037,0,0,0.000019,1,10,0.053631
INS20250906071484,Food,0,87,0.888,0,5,20,15,0.11137,0.132224,56.903361,0,0,0.00002,14,48,0.026383
INS20250906071487,Politics,0,152,0.059,0,5,20,19,0.087724,0.118115,9.787288,0,0,0.000019,7,44,0.07539
INS20250906071492,Entertainment,0,3631,0.126,0,5,20,15,0.131729,0.167928,729.449141,0,0,0.000019,11,23,0.090718
INS20250906071493,Climate,0,2596,0.121,1,5,20,14,0.15347,0.191482,554.586678,0,0,0.000019,12,42,0.109726
INS20250906071494,Business,0,10012,0.851,1,5,20,16,0.115512,0.138106,59.352098,0,0,0.000019,2,41,0.033801
INS20250906071497,Business,0,2259,0.118,0,5,20,11,0.161888,0.197306,3682.521649,0,0,0.000019,2,29,0.08479
INS20250906071499,Entertainment,0,83,0.132,0,5,20,13,0.15124,0.180619,167.89554,0,0,0.00002,11,6,0.041469
INS20250906071504,Entertainment,0,65,0.773,0,5,20,13,0.123236,0.145805,2.621414,0,0,0.00002,11,39,0.025909
INS20250906071506,Food,0,4252,0.162,0,5,20,11,0.160003,0.189117,5.751851,0,0,0.000019,14,19,0.105821
INS20250906071510,Finance,0,40817,0.14,1,5,20,13,0.120692,0.136469,708.764146,0,0,0.00002,8,20,0.023414
INS20250906071513,Travel,1,221389,0.134,1,9,38,11,0.163081,0.178859,1270.194702,0.000114,0.000114,0.00004,5,38,0.014184
INS20250906071518,AI/ML,0,3236,0.896,0,5,20,15,0.139273,0.177376,843.863236,0,0,0.00002,10,51,0.044076
INS20250906071523,Science,0,1080,0.08,0,5,20,14,0.140237,0.175912,67.038645,0,0,0.000019,6,18,0.115985
INS20250906071529,Education,0,609,0.06,0,5,20,12,0.148658,0.18198,429.488837,0,0,0.000019,1,34,0.096149
INS20250906071534,Health,0,5627,0.139,0,5,20,22,0.10646,0.149127,1226.017757,0,0,0.000019,4,3,0.062827
INS20250906071545,Health,0,226,0.221,0,5,20,19,0.135852,0.18436,2444.88429,0,0,0.000019,4,52,0.093386
INS20250906071547,Science,0,1082,0.149,0,5,20,14,0.140237,0.175912,67.038645,0,0,0.000019,6,18,0.115985
INS20250906071551,Climate,0,26,0.859,0,7,28,14,0.129381,0.143031,1307.134148,0,0,0.00003,12,14,0.011889
INS20250906071552,Finance,0,711,0.166,0,5,20,15,0.121915,0.163651,0.291667,0,0,0.000019,8,0,0.10448
INS20250906071559,Finance,0,240,0.745,0,5,20,16,0.127949,0.163525,18371.742724,0,0,0.000019,8,25,0.044727
INS20250906071566,Entertainment,0,5320,0.116,1,5,20,16,0.119319,0.153137,7465.061357,0,0,0.000019,11,23,0.082082
INS20250906071567,AI/ML,0,5532,0.78,0,5,20,18,0.102365,0.125843,10.495148,0,0,0.00002,10,51,0.029494
INS20250906071587,Fashion,0,351,0.744,0,5,20,14,0.13309,0.17459,2152.515887,0,0,0.000019,3,54,0.055395
INS20250906071588,Technology,0,117,0.136,0,5,20,12,0.143776,0.172759,31980.527742,0,0,0.000019,9,49,0.0689
INS20250906071596,Business,0,6568,0.039,1,5,20,14,0.117324,0.146102,5342.189458,0,0,0.000019,2,13,0.062195
INS20250906071597,Fashion,0,6281,0.924,0,5,20,16,0.113342,0.143513,31.880258,0,0,0.00002,3,54,0.021536
INS20250906071615,Food,0,429,0.024,0,5,20,13,0.133276,0.161229,363.380579,0,0,0.000019,14,19,0.05642
INS20250906071616,Technology,0,5202,0.011,0,5,20,12,0.141455,0.174345,957.605369,0,0,0.000019,9,35,0.058475
INS20250906071620,Science,0,72424,0.041,1,6,24,14,0.134806,0.151531,601.028956,0,0,0.000027,6,26,0.011675
INS20250906071621,Travel,0,3244,0.814,0,5,20,14,0.15073,0.183508,83.501115,0.000001,0.000001,0.000019,5,38,0.046961
INS20250906071627,Gaming,0,24,0.119,0,7,28,18,0.079823,0.094041,3505.126908,0,0,0.000031,13,5,0.012308
INS20250906071628,Food,0,6,0.112,0,5,20,13,0.136357,0.155658,116.611406,0,0,0.000027,14,19,0.006321
INS20250906071629,Climate,0,2037,0.702,0,5,20,12,0.15513,0.184815,17.853542,0,0,0.000019,12,56,0.063384
INS20250906071632,Health,0,19,0.86,0,7,28,16,0.096934,0.116373,51684.510834,0,0,0.000031,4,8,0.012211
INS20250906071638,Finance,0,156,0.103,0,5,20,15,0.124922,0.165902,227.886615,0,0,0.000019,8,0,0.055097
INS20250906071639,Entertainment,0,13,0.858,0,6,24,13,0.121573,0.139787,111.509984,0,0,0.000031,11,39,0.007587
INS20250906071640,Climate,0,40630,0.077,1,5,20,15,0.118529,0.134303,1879.809291,0,0,0.00002,12,42,0.022545
INS20250906071649,Politics,0,63,0.813,0,5,20,18,0.09809,0.114751,1347.660772,0,0,0.000021,7,55,0.017708
INS20250906071655,Science,0,1584,0.079,0,5,20,15,0.127361,0.1646,1824.634044,0,0,0.000019,6,18,0.071643
INS20250906071661,Science,0,2569,0.015,0,5,20,14,0.12813,0.165253,69.576872,0,0,0.000019,6,26,0.106116
INS20250906071662,Business,0,5906,0.65,1,5,20,14,0.144827,0.169619,1928.933406,0,0,0.00002,2,41,0.031401
INS20250906071663,Food,1,96714,0.139,1,12,49,11,0.172206,0.191479,27790.250127,0,0,0.000051,14,28,0.019899
INS20250906071666,Science,0,2108,0.228,1,5,20,15,0.117711,0.155543,386.829099,0,0,0.000019,6,26,0.086311
INS20250906071668,Health,0,223,0.201,0,5,20,19,0.13588,0.184608,1574.605453,0,0,0.000019,4,52,0.1049
INS20250906071673,Travel,0,148,0.687,0,5,20,13,0.151656,0.178018,755.451137,0.000001,0.000001,0.00002,5,21,0.030722
INS20250906071684,Climate,0,1515,0.852,0,5,20,14,0.123273,0.146477,2.92009,0,0,0.000019,12,14,0.033549
INS20250906071688,Travel,0,26873,0.121,1,7,28,14,0.105312,0.11924,4929.232987,0,0,0.000029,5,9,0.018875
INS20250906071689,Politics,0,4466,0.717,0,5,20,16,0.126387,0.158262,344.563109,0,0,0.000019,7,24,0.052467
INS20250906071690,Food,0,407,0.118,0,5,20,13,0.133356,0.161894,538.558625,0,0,0.000019,14,19,0.062018
INS20250906071694,Politics,0,1925,0.288,0,5,20,16,0.103748,0.131215,0.991667,0,0,0.00002,7,44,0.033243
INS20250906071696,Business,0,31,0.12,0,5,20,17,0.091093,0.105432,1.865398,0,0,0.00002,2,29,0.020802
INS20250906071701,Health,0,2527,0.124,0,5,20,21,0.115753,0.162042,779.771197,0,0,0.000018,4,3,0.119787
INS20250906071718,Food,0,3013,0.123,1,5,20,12,0.144975,0.17662,127.19154,0,0,0.000019,14,19,0.10981
INS20250906071722,Business,0,101,0.063,0,5,20,12,0.156731,0.18426,0,0,0,0.000019,2,29,0.069468
INS20250906071727,AI/ML,0,924,0.731,0,5,20,15,0.133622,0.171929,1769.359007,0,0,0.000019,10,47,0.056845
INS20250906071728,Finance,0,382,0.106,0,5,20,13,0.142551,0.182296,2560.43961,0,0,0.000019,8,0,0.104844
INS20250906071730,Finance,0,241347,0.102,0,5,16,13,0.153244,0.210338,21935.734187,0,0,0.00002,8,20,0.072238
INS20250906071732,Science,0,7221,0.839,0,5,20,18,0.112954,0.144521,51.487133,0,0,0.000019,6,30,0.041175
INS20250906071733,Entertainment,0,16,0.134,0,8,32,18,0.08787,0.099609,1450.515704,0,0,0.000037,11,6,0.010632
INS20250906071734,Fashion,0,11516,0.082,1,5,20,15,0.138809,0.171078,48.888712,0,0,0.000019,3,33,0.04356
INS20250906071736,Gaming,0,836,0.119,0,5,20,16,0.11338,0.14831,908.880573,0,0,0.000019,13,1,0.065061
INS20250906071738,Sports,0,4324,0.228,1,5,20,14,0.12582,0.161508,1447.191606,0,0,0.000019,0,4,0.077001
INS20250906071739,Education,0,1262,0.805,0,5,20,11,0.164189,0.196958,683.06374,0,0,0.000019,1,15,0.099429
INS20250906071741,Politics,0,26,0.278,0,5,20,15,0.110373,0.123371,78.740347,0,0,0.000022,7,44,0.008577
INS20250906071742,Entertainment,0,928,0.178,0,5,20,16,0.120582,0.158512,698.293173,0,0,0.000018,11,6,0.124474
INS20250906071747,Food,0,16396,0.774,1,5,20,13,0.13039,0.152225,519.558586,0,0,0.00002,14,50,0.030426
INS20250906071753,Entertainment,0,2170,0.762,0,5,20,20,0.081289,0.115976,323.323917,0,0,0.000019,11,45,0.058449
INS20250906071755,Climate,0,196,0.08,0,5,20,15,0.121095,0.150422,31.965704,0,0,0.000019,12,7,0.069811
INS20250906071756,Food,0,2434,0.682,1,5,20,14,0.120515,0.143961,0,0,0,0.000019,14,50,0.04317
INS20250906071759,Food,0,1583,0.183,0,5,20,13,0.135675,0.170705,50.905349,0,0,0.000019,14,19,0.112559
INS20250906071762,AI/ML,0,240,0.772,0,5,20,18,0.10811,0.134067,40.246979,0,0,0.000019,10,47,0.040131
INS20250906071764,Education,0,2630,0.933,0,5,20,14,0.120686,0.153935,251.089652,0,0,0.000019,1,15,0.053468
INS20250906071768,Food,0,71930,0.097,1,9,36,12,0.150075,0.169862,4156.315545,0,0,0.000038,14,28,0.017178
INS20250906071775,Finance,0,18840,0.182,0,5,20,16,0.109292,0.139191,305.643321,0,0,0.000019,8,20,0.043516
INS20250906071781,Finance,0,513,0.195,0,5,20,13,0.146754,0.191273,19966.042197,0,0,0.000019,8,0,0.089417
INS20250906071796,Education,0,22554,0.124,1,5,20,15,0.098537,0.115378,97.536488,0,0,0.00002,1,10,0.027868
INS20250906071803,Business,0,4875,0.617,0,5,20,15,0.130036,0.151857,26.720951,0,0,0.00002,2,41,0.023928
INS20250906071804,Travel,0,7100,0.035,0,5,20,15,0.103334,0.130048,1.30579,0.00005,0.00005,0.000019,5,9,0.063629
INS20250906071820,Climate,0,47420,0.054,1,5,20,15,0.117091,0.13111,0,0,0,0.00002,12,42,0.018165
INS20250906071825,Politics,0,373,0.711,0,5,20,19,0.096201,0.124631,28.511667,0,0,0.000019,7,24,0.036547
INS20250906071833,Health,0,28,0.059,0,5,20,19,0.125709,0.154811,572.947357,0,0,0.000021,4,52,0.023
INS20250906071838,Health,0,452,0.262,0,5,20,22,0.101505,0.136528,0.298611,0,0,0.000019,4,52,0.079615
INS20250906071841,Climate,0,4335,0.692,1,5,20,16,0.101235,0.126668,64.651057,0,0,0.00002,12,56,0.025845
INS20250906071853,Finance,0,4256,0.733,0,5,20,19,0.096898,0.125679,33.636492,0,0,0.000019,8,31,0.039929
INS20250906071857,Food,0,995,0.182,0,5,20,13,0.135794,0.16883,2515.613244,0,0,0.000019,14,19,0.076491
INS20250906071858,Technology,0,53,0.12,0,5,20,12,0.140894,0.168208,8791.797183,0,0,0.00002,9,49,0.032639
INS20250906071862,Health,0,1834,0.058,1,5,20,20,0.127788,0.178002,261.002745,0,0,0.000018,4,3,0.115049
INS20250906071872,Science,0,3263,0.173,0,5,20,13,0.142659,0.180099,471.742679,0,0,0.000019,6,26,0.149885
INS20250906071875,Education,0,3912,0.137,0,5,20,13,0.132386,0.16361,0.05,0,0,0.000019,1,34,0.089994
INS20250906071878,Education,0,139,0.01,0,5,20,14,0.117132,0.144955,23.416,0,0,0.000019,1,34,0.055403
INS20250906071879,Politics,0,8567,0.645,1,5,20,18,0.103829,0.129955,30.257751,0,0,0.000019,7,24,0.044558
INS20250906071881,Science,0,730,0.894,0,5,20,15,0.149578,0.184369,296.949503,0,0,0.000019,6,30,0.058054
INS20250906071885,Education,0,8463,0.275,0,5,20,11,0.158721,0.185546,0.222004,0,0,0.00002,1,10,0.046034
INS20250906071891,Gaming,0,9009,0.161,1,5,20,18,0.103208,0.134754,47968.476042,0,0,0.000019,13,1,0.050669
INS20250906071894,Technology,0,11915,0.773,0,5,20,16,0.114547,0.133835,1.518078,0,0,0.00002,9,27,0.023942
INS20250906071901,Science,0,2906,0.215,0,5,20,13,0.143106,0.181825,1516.39529,0,0,0.000019,6,26,0.156556
INS20250906071904,Finance,0,734,0.742,0,5,20,18,0.106504,0.142262,180.47766,0,0,0.000019,8,25,0.061632
INS20250906071905,Finance,0,7958,0.145,1,5,20,15,0.114391,0.143673,6.891275,0,0,0.000019,8,20,0.053805
INS20250906071906,Education,0,945,0.162,0,5,20,14,0.123142,0.157091,79.961663,0,0,0.000019,1,34,0.113725
INS20250906071907,Education,0,597,0.142,0,5,20,12,0.147896,0.179082,73.295515,0,0,0.000019,1,34,0.088347
INS20250906071913,Science,0,102,0.114,0,5,20,19,0.081077,0.110198,391.767002,0,0,0.000019,6,18,0.047884
INS20250906071918,Business,0,578,0.129,0,5,20,14,0.123764,0.15176,145.418509,0,0,0.000019,2,29,0.043446
INS20250906071920,Education,0,2589,0.059,0,5,20,15,0.110226,0.14609,1.407578,0,0,0.000018,1,34,0.165617
INS20250906071921,AI/ML,0,14701,0.806,0,9,36,15,0.14039,0.174434,3535.166945,0,0,0.000034,10,51,0.031275
INS20250906071926,Gaming,0,3881,0.15,0,5,20,15,0.138087,0.170495,549.724142,0,0,0.000019,13,1,0.05652
INS20250906071928,Travel,0,47,0.114,0,5,20,15,0.111546,0.12921,811.26523,0.000001,0.000001,0.00002,5,22,0.02209
INS20250906071929,Politics,0,1705,0.753,0,5,20,14,0.148576,0.180345,1727.445396,0,0,0.000019,7,24,0.057055
INS20250906071932,Food,0,1415,0.75,0,5,20,12,0.151515,0.182109,5.93716,0,0,0.000019,14,48,0.062997
INS20250906071934,Fashion,0,831,0.092,0,5,20,17,0.117308,0.160063,7.251168,0,0,0.000019,3,33,0.102269
INS20250906071935,Education,0,3099,0.062,0,5,20,15,0.110588,0.147849,7.175553,0,0,0.000019,1,34,0.147495
INS20250906071937,Food,0,256,0.089,0,5,20,11,0.16107,0.189654,0,0,0,0.000019,14,19,0.136827
INS20250906071940,Finance,0,1284,0.653,0,5,20,18,0.10707,0.141537,265.344656,0,0,0.000019,8,31,0.049858
INS20250906071944,Fashion,0,7477,0.941,0,5,20,16,0.112361,0.139521,0.194444,0,0,0.00002,3,54,0.022991
INS20250906071953,Gaming,0,58,0.681,0,5,20,19,0.119017,0.145666,139.176984,0,0,0.00002,13,37,0.017934
INS20250906071958,Education,0,157,0.61,0,5,20,14,0.112353,0.139789,140.319473,0,0,0.00002,1,15,0.023781
INS20250906071973,Technology,0,92,0.03,0,5,20,13,0.131556,0.157462,6.868865,0,0,0.000019,9,49,0.045733
INS20250906071975,Travel,0,3224,0.024,0,5,20,12,0.148181,0.183853,776.49103,0.003312,0.003312,0.000019,5,9,0.10675
INS20250906071977,Finance,0,269451,0.134,1,5,17,13,0.152763,0.204286,4593.284288,0,0,0.00002,8,20,0.066413
INS20250906071981,Gaming,0,2261,0.097,0,5,20,14,0.145941,0.180193,5.031714,0,0,0.000018,13,1,0.150645
INS20250906071989,Finance,0,804,0.101,0,5,20,16,0.115449,0.162801,184.316934,0,0,0.000019,8,0,0.117804
INS20250906072003,Politics,0,5557,0.66,1,5,20,17,0.114593,0.144569,41.18212,0,0,0.000019,7,24,0.044244
INS20250906072004,Fashion,0,22230,0.122,1,5,20,16,0.115828,0.133995,0.035714,0,0,0.000019,3,12,0.036615
INS20250906072007,Business,0,8,0.945,0,5,19,13,0.164037,0.187082,4688.166882,0,0,0.000026,2,41,0.016396
INS20250906072017,Science,0,3135,0.1,1,5,20,13,0.142659,0.180099,471.742679,0,0,0.000019,6,26,0.149885
INS20250906072018,Science,0,3070,0.83,0,5,20,18,0.110979,0.143678,1259.781593,0,0,0.000019,6,30,0.044891
INS20250906072022,Gaming,0,237,0.152,0,5,20,15,0.111047,0.145277,3008.09294,0,0,0.000019,13,5,0.067009
INS20250906072024,Gaming,0,567,0.088,0,5,20,15,0.108809,0.147285,252.707943,0,0,0.000019,13,5,0.095523
INS20250906072029,Technology,0,20468,0.048,1,5,20,12,0.142203,0.169104,37.612004,0,0,0.00002,9,35,0.029487
INS20250906072031,Science,0,1609,0.885,0,5,20,16,0.136207,0.173243,8.710006,0,0,0.000018,6,30,0.082151
INS20250906072043,Climate,0,2726,0.844,0,5,20,13,0.137318,0.165051,838.025299,0,0,0.000019,12,56,0.055059
INS20250906072045,AI/ML,0,3814,0.032,1,5,20,16,0.150084,0.189963,13650.600259,0,0,0.000019,10,17,0.104413
INS20250906072057,Entertainment,0,1112,0.645,0,5,20,17,0.097166,0.128158,812.087568,0,0,0.000019,11,45,0.045648
INS20250906072062,Technology,0,10977,0.821,1,5,20,16,0.114429,0.132327,0.444877,0,0,0.00002,9,27,0.01976
INS20250906072084,Gaming,0,824,0.275,0,5,20,16,0.112677,0.142603,354.608929,0,0,0.00002,13,5,0.031252
INS20250906072089,Education,0,3192,0.176,1,5,20,15,0.109261,0.142751,0.076923,0,0,0.000019,1,34,0.121001
INS20250906072093,Science,0,193,0.182,0,5,20,16,0.101711,0.133155,859.530268,0,0,0.000019,6,18,0.062137
INS20250906072100,Finance,0,504,0.102,0,5,20,13,0.144022,0.18442,707.986933,0,0,0.000019,8,0,0.085619
INS20250906072102,Travel,0,3036,0.031,0,5,20,12,0.148181,0.183853,776.49103,0.003312,0.003312,0.000019,5,9,0.10675
INS20250906072106,Entertainment,0,282,0.089,0,5,20,16,0.119232,0.149092,12.002782,0,0,0.000019,11,6,0.067449
INS20250906072118,Education,0,3773,0.926,0,5,20,14,0.112296,0.142744,0,0,0,0.000019,1,15,0.054038
INS20250906072125,Travel,0,384,0.12,0,5,20,14,0.131386,0.167917,1170.872892,0.00356,0.00356,0.000019,5,9,0.099628
INS20250906072143,Finance,0,7,0.76,0,5,18,15,0.142561,0.178678,2292.030198,0,0,0.000022,8,25,0.029591
INS20250906072148,Education,0,12445,0.086,0,5,20,13,0.124201,0.1455,531.710698,0,0,0.00002,1,10,0.034637
INS20250906072151,Entertainment,0,186,0.13,0,5,20,14,0.146695,0.180063,120.253133,0,0,0.000019,11,6,0.054217
INS20250906072152,Business,0,556,0.112,0,5,20,13,0.137582,0.16561,398.676596,0,0,0.000019,2,29,0.049408
INS20250906072159,Finance,0,927,0.905,1,5,20,18,0.105525,0.135339,0.35,0,0,0.000019,8,25,0.039472
INS20250906072173,Politics,0,9,0.162,0,6,24,12,0.162402,0.186699,702.523527,0,0,0.000028,7,44,0.010408
INS20250906072179,Health,0,3821,0.672,0,5,20,14,0.120439,0.153047,0,0,0,0.000019,4,46,0.060155
INS20250906072183,Technology,0,187,0.129,0,5,20,16,0.101942,0.130011,0,0,0,0.000019,9,49,0.073168
INS20250906072187,Business,0,6730,0.879,0,5,20,15,0.128454,0.153013,449.457018,0,0,0.000019,2,41,0.044604
INS20250906072199,Fashion,0,15380,0.12,1,5,20,14,0.146513,0.176593,526.759541,0,0,0.000019,3,33,0.041365
INS20250906072208,Education,0,44,0.078,0,5,20,11,0.161062,0.182557,5686.787047,0,0,0.00002,1,34,0.031686
INS20250906072210,Technology,0,455550,0.081,0,5,15,12,0.160675,0.214254,53308.890178,0,0,0.000019,9,35,0.068938
INS20250906072213,Entertainment,0,343,0.13,0,5,20,17,0.110026,0.143901,943.938592,0,0,0.000019,11,6,0.065376
INS20250906072218,Climate,0,5823,0.851,1,5,20,16,0.100925,0.126159,67.211366,0,0,0.000019,12,56,0.042556
INS20250906072219,Food,0,21932,0.688,1,5,20,13,0.134275,0.149831,0,0,0,0.000021,14,50,0.01447
INS20250906072223,Climate,0,88,0.135,0,5,20,16,0.107679,0.1285,0.726255,0,0,0.000019,12,7,0.031586
INS20250906072224,Politics,0,1557,0.871,0,5,20,16,0.12148,0.150779,78.48068,0,0,0.000019,7,24,0.054709
INS20250906072225,AI/ML,0,8288,0.605,0,5,20,18,0.101315,0.120945,57.615118,0,0,0.000021,10,51,0.012233
INS20250906072240,Education,0,741,0.039,0,5,20,12,0.148822,0.183017,4300.879387,0,0,0.000019,1,34,0.112537
INS20250906072241,Entertainment,0,684,0.662,1,5,20,15,0.11232,0.138986,0,0,0,0.000019,11,45,0.053445
INS20250906072246,Education,0,1,0.065,0,5,17,10,0.183477,0.207294,44944.436616,0,0,0.000022,1,10,0.029087
INS20250906072249,AI/ML,0,2788,0.818,0,5,20,15,0.138637,0.174917,16.939019,0,0,0.000019,10,51,0.053534
INS20250906072250,Business,0,29528,0.691,1,6,24,15,0.117296,0.132738,38.710527,0,0,0.000024,2,41,0.018808
INS20250906072251,Politics,0,423,0.636,0,5,20,20,0.08971,0.118209,12.635192,0,0,0.000019,7,24,0.036734
INS20250906072261,Entertainment,0,2340,0.265,0,5,20,15,0.134009,0.16973,259.164874,0,0,0.000019,11,23,0.059263
INS20250906072262,Finance,0,2026,0.653,0,5,20,16,0.129367,0.165228,2181.509855,0,0,0.00002,8,31,0.037703
INS20250906072268,Travel,0,15283,0.671,0,5,20,18,0.093401,0.115308,41.524782,0,0,0.00002,5,38,0.030927
INS20250906072271,Politics,0,5484,0.184,0,5,20,14,0.130886,0.161266,7.388701,0,0,0.000019,7,44,0.049996
INS20250907072276,Science,0,35,0.232,0,7,28,15,0.099859,0.115955,5924.345101,0,0,0.000026,6,18,0.028389
INS20250907072277,Sports,0,3722,0.095,0,5,20,13,0.139908,0.177603,4022.768691,0,0,0.000019,0,4,0.066906
INS20250907072280,Climate,0,103123,0.942,0,5,20,11,0.16221,0.179788,869.33847,0,0,0.000024,12,56,0.008001
INS20250907072283,Politics,0,25,0.103,0,5,20,14,0.12242,0.137978,11089.267894,0,0,0.000021,7,44,0.017533
INS20250907072287,Technology,0,96,0.148,0,5,20,12,0.149235,0.182151,7939.984493,0,0,0.000019,9,49,0.066244
INS20250907072295,Gaming,0,63,0.122,0,5,20,23,0.063482,0.088803,20.792807,0,0,0.00002,13,5,0.033039
