Id,Label,topic,verified,followers,sentiment_positive,popularity
INS20250807055278,INS20250807055278,Gaming,0,34,0.932,0
INS20250807055279,INS20250807055279,Technology,0,52437,0.267,1
INS20250807055281,INS20250807055281,Gaming,0,9336,0.228,0
INS20250808055290,INS20250808055290,Health,0,1200,0.903,0
INS20250808055297,INS20250808055297,Education,0,602229,0.194,1
INS20250808055303,INS20250808055303,Business,0,3329,0.709,0
INS20250808055305,INS20250808055305,Politics,0,118,0.017,0
INS20250808055307,INS20250808055307,Science,0,13,0.091,0
INS20250808055308,INS20250808055308,Sports,1,106240,0.027,1
INS20250809055314,INS20250809055314,Science,0,3942,0.091,0
INS20250809055316,INS20250809055316,Entertainment,0,66,0.889,0
INS20250809055318,INS20250809055318,Finance,0,1880,0.097,0
INS20250809055323,INS20250809055323,Health,0,12217,0.208,0
INS20250809055333,INS20250809055333,Food,0,7450,0.831,0
INS20250809055338,INS20250809055338,Politics,0,2442,0.844,0
INS20250809055346,INS20250809055346,AI/ML,0,5610,0.271,0
INS20250809055347,INS20250809055347,Politics,0,11536,0.085,0
INS20250809055351,INS20250809055351,Technology,0,712,0.937,0
INS20250809055361,INS20250809055361,Health,0,179,0.209,0
INS20250809055362,INS20250809055362,Politics,0,58,0.669,0
INS20250809055372,INS20250809055372,Education,0,452,0.081,0
INS20250809055373,INS20250809055373,Sports,0,18163,0.252,1
INS20250809055380,INS20250809055380,Gaming,0,3197,0.867,0
INS20250809055382,INS20250809055382,Technology,0,2745,0.864,1
INS20250809055386,INS20250809055386,Entertainment,0,210,0.938,0
INS20250809055387,INS20250809055387,Entertainment,0,4447,0.914,0
INS20250809055389,INS20250809055389,Education,0,5904,0.756,0
INS20250809055392,INS20250809055392,Politics,0,1960,0.254,0
INS20250809055395,INS20250809055395,Travel,0,907,0.049,0
INS20250809055401,INS20250809055401,Entertainment,0,610,0.674,0
INS20250809055409,INS20250809055409,Gaming,0,911,0.062,0
INS20250809055412,INS20250809055412,Health,0,49288,0.017,1
INS20250809055413,INS20250809055413,Fashion,0,145,0.13,0
INS20250809055421,INS20250809055421,Gaming,0,33146,0.074,1
INS20250809055431,INS20250809055431,Business,0,15,0.937,0
INS20250809055432,INS20250809055432,Politics,0,326,0.834,1
INS20250809055436,INS20250809055436,Food,0,6429,0.6,0
INS20250809055437,INS20250809055437,Education,0,3358,0.78,1
INS20250809055438,INS20250809055438,Technology,0,144,0.059,0
INS20250809055441,INS20250809055441,Science,0,1913,0.046,0
INS20250809055446,INS20250809055446,Food,0,1052,0.646,0
INS20250809055450,INS20250809055450,Science,0,35199,0.69,0
INS20250809055453,INS20250809055453,Health,0,7,0.722,0
INS20250809055454,INS20250809055454,Business,0,3,0.101,0
INS20250809055456,INS20250809055456,Finance,0,9,0.274,0
INS20250809055462,INS20250809055462,Gaming,0,10439,0.814,0
INS20250809055466,INS20250809055466,Finance,0,189,0.045,0
INS20250809055467,INS20250809055467,Politics,0,132422,0.141,0
INS20250809055472,INS20250809055472,Technology,0,362,0.628,0
INS20250809055473,INS20250809055473,Food,0,26010,0.76,1
INS20250809055478,INS20250809055478,Travel,0,347,0.156,0
INS20250809055486,INS20250809055486,Health,0,460,0.722,0
INS20250809055490,INS20250809055490,Education,0,4076,0.725,1
INS20250809055492,INS20250809055492,Politics,0,247,0.171,0
INS20250809055496,INS20250809055496,Health,0,579,0.925,0
INS20250809055501,INS20250809055501,Science,0,16,0.816,0
INS20250809055508,INS20250809055508,Food,0,5356,0.816,0
INS20250809055510,INS20250809055510,Science,0,2534,0.271,0
INS20250809055511,INS20250809055511,Fashion,0,18,0.717,0
INS20250809055513,INS20250809055513,Food,0,106,0.783,0
INS20250809055514,INS20250809055514,Gaming,0,17502,0.918,1
INS20250809055519,INS20250809055519,Politics,0,189,0.644,0
INS20250809055521,INS20250809055521,AI/ML,0,25,0.764,0
INS20250809055523,INS20250809055523,Climate,0,6537,0.088,1
INS20250809055542,INS20250809055542,Politics,0,6632,0.106,0
INS20250809055543,INS20250809055543,Finance,0,624,0.067,0
INS20250809055545,INS20250809055545,Travel,0,466,0.056,0
INS20250809055547,INS20250809055547,Fashion,0,5170,0.027,1
INS20250809055556,INS20250809055556,Entertainment,0,36,0.874,0
INS20250809055558,INS20250809055558,Sports,0,23748,0.14,0
INS20250809055564,INS20250809055564,Travel,0,263,0.905,0
INS20250809055568,INS20250809055568,Food,0,520,0.101,0
INS20250809055569,INS20250809055569,Education,0,9445,0.193,0
INS20250809055573,INS20250809055573,Science,0,1027,0.691,0
INS20250809055579,INS20250809055579,Food,0,2538,0.102,0
INS20250809055589,INS20250809055589,Fashion,0,83,0.131,0
INS20250809055590,INS20250809055590,Fashion,0,152,0.228,0
INS20250809055591,INS20250809055591,Business,0,308,0.618,0
INS20250809055592,INS20250809055592,Business,0,104,0.779,0
INS20250809055594,INS20250809055594,Education,0,44,0.674,0
INS20250809055595,INS20250809055595,Travel,0,10012,0.044,1
INS20250809055596,INS20250809055596,Technology,0,478,0.726,0
INS20250809055618,INS20250809055618,Fashion,0,9,0.767,0
INS20250809055619,INS20250809055619,Education,0,22708,0.632,0
INS20250809055620,INS20250809055620,Technology,0,1523,0.266,0
INS20250809055621,INS20250809055621,Entertainment,0,1471,0.602,0
INS20250809055632,INS20250809055632,Politics,0,1534,0.105,0
INS20250809055638,INS20250809055638,Entertainment,0,22,0.816,0
INS20250809055639,INS20250809055639,Entertainment,0,1684,0.058,0
INS20250809055648,INS20250809055648,Science,0,215,0.615,0
INS20250809055653,INS20250809055653,Technology,0,17789,0.823,1
INS20250809055656,INS20250809055656,Technology,0,253,0.73,0
INS20250809055659,INS20250809055659,Health,0,1226,0.813,0
INS20250809055664,INS20250809055664,Politics,0,12390,0.071,0
INS20250809055670,INS20250809055670,Science,0,336,0.619,0
INS20250809055673,INS20250809055673,Politics,0,591,0.118,0
INS20250809055680,INS20250809055680,Gaming,0,12167,0.87,1
INS20250809055681,INS20250809055681,Health,0,172,0.052,0
INS20250809055686,INS20250809055686,Gaming,0,1048,0.119,0
INS20250809055688,INS20250809055688,Health,0,94,0.879,0
INS20250809055694,INS20250809055694,Technology,0,156,0.255,0
INS20250809055696,INS20250809055696,Food,0,21331,0.754,1
INS20250809055701,INS20250809055701,Entertainment,0,693,0.022,0
INS20250809055705,INS20250809055705,Science,0,41,0.758,0
INS20250809055709,INS20250809055709,Travel,0,90248,0.286,1
INS20250809055714,INS20250809055714,Gaming,0,1547,0.928,0
INS20250809055715,INS20250809055715,Finance,0,973,0.108,0
INS20250809055725,INS20250809055725,Fashion,0,2709,0.844,0
INS20250809055729,INS20250809055729,Gaming,0,98,0.083,0
INS20250809055739,INS20250809055739,Health,0,22743,0.289,0
INS20250809055740,INS20250809055740,Politics,0,4141,0.292,1
INS20250809055747,INS20250809055747,Science,0,32521,0.817,0
INS20250809055748,INS20250809055748,Sports,0,5696,0.145,1
INS20250809055753,INS20250809055753,Sports,0,2618,0.915,0
INS20250809055756,INS20250809055756,Climate,0,10246,0.045,0
INS20250809055761,INS20250809055761,Travel,0,246,0.072,0
INS20250809055762,INS20250809055762,Climate,0,4950,0.117,0
INS20250809055767,INS20250809055767,Education,0,4652,0.242,1
INS20250809055780,INS20250809055780,Gaming,0,18985679,0.884,1
INS20250809055783,INS20250809055783,Sports,0,120,0.065,0
INS20250809055788,INS20250809055788,Politics,0,935,0.201,1
INS20250809055789,INS20250809055789,Science,0,579,0.172,0
INS20250809055790,INS20250809055790,Business,0,1016,0.78,0
INS20250809055797,INS20250809055797,Business,0,1656,0.288,0
INS20250809055803,INS20250809055803,Sports,0,189,0.063,0
INS20250809055805,INS20250809055805,Politics,0,336,0.616,0
INS20250809055813,INS20250809055813,AI/ML,0,130,0.063,0
INS20250809055815,INS20250809055815,Education,0,299,0.13,0
INS20250809055818,INS20250809055818,Business,0,181,0.885,0
INS20250809055821,INS20250809055821,Travel,0,32,0.857,0
INS20250809055826,INS20250809055826,Finance,0,22,0.696,0
INS20250809055827,INS20250809055827,Finance,0,477,0.128,0
INS20250809055834,INS20250809055834,Technology,0,3706,0.746,1
INS20250809055836,INS20250809055836,Politics,0,10778,0.063,1
INS20250809055839,INS20250809055839,AI/ML,0,508,0.198,0
INS20250809055842,INS20250809055842,Food,0,1033,0.906,1
INS20250809055844,INS20250809055844,Politics,0,49,0.126,0
INS20250809055853,INS20250809055853,Science,0,16,0.864,0
INS20250809055862,INS20250809055862,Health,0,7082,0.034,0
INS20250809055878,INS20250809055878,Sports,0,9366,0.114,0
INS20250809055879,INS20250809055879,Food,0,497,0.29,0
INS20250809055880,INS20250809055880,Sports,0,112,0.818,0
INS20250809055885,INS20250809055885,Science,0,1416,0.087,0
INS20250809055888,INS20250809055888,Business,0,1309,0.889,0
INS20250809055896,INS20250809055896,Politics,0,856,0.154,0
INS20250809055897,INS20250809055897,Technology,0,84,0.61,0
INS20250809055903,INS20250809055903,Health,0,5289,0.086,1
INS20250809055907,INS20250809055907,Finance,0,11798,0.771,1
INS20250809055913,INS20250809055913,Gaming,0,126,0.241,0
INS20250809055918,INS20250809055918,Fashion,0,3134,0.662,0
INS20250809055920,INS20250809055920,Sports,0,7503,0.109,1
INS20250809055923,INS20250809055923,Travel,0,21693,0.778,1
INS20250809055925,INS20250809055925,AI/ML,0,351,0.789,0
INS20250809055932,INS20250809055932,Health,0,10,0.046,0
INS20250809055935,INS20250809055935,Gaming,0,138,0.075,0
INS20250809055937,INS20250809055937,Science,0,397,0.057,0
INS20250809055947,INS20250809055947,Climate,0,8832,0.945,0
INS20250809055948,INS20250809055948,Travel,0,728,0.226,0
INS20250809055949,INS20250809055949,Politics,0,38,0.229,0
INS20250809055952,INS20250809055952,AI/ML,0,181,0.765,0
INS20250809055953,INS20250809055953,AI/ML,0,8,0.865,0
INS20250809055956,INS20250809055956,Fashion,0,41708,0.862,1
INS20250809055969,INS20250809055969,Business,0,1150,0.126,0
INS20250809055977,INS20250809055977,Technology,0,373,0.095,0
INS20250809055982,INS20250809055982,Science,0,530,0.106,0
INS20250809055994,INS20250809055994,Science,0,140,0.066,0
INS20250809055995,INS20250809055995,Politics,0,7763,0.163,0
INS20250809055997,INS20250809055997,Education,0,1499,0.119,0
INS20250809056001,INS20250809056001,Climate,0,2394,0.08,0
INS20250809056005,INS20250809056005,Gaming,0,1168,0.055,0
INS20250809056015,INS20250809056015,Health,0,12013,0.944,1
INS20250809056021,INS20250809056021,Food,0,3725,0.665,0
INS20250809056024,INS20250809056024,Finance,0,1219,0.067,0
INS20250809056031,INS20250809056031,Travel,0,3081,0.216,0
INS20250809056038,INS20250809056038,Health,0,95,0.617,0
INS20250809056039,INS20250809056039,Education,0,290,0.224,0
INS20250809056040,INS20250809056040,Climate,0,463,0.073,0
INS20250809056041,INS20250809056041,Entertainment,0,1029,0.104,0
INS20250809056045,INS20250809056045,Gaming,0,5,0.247,0
INS20250809056048,INS20250809056048,Climate,0,2574,0.102,0
INS20250809056051,INS20250809056051,Food,0,694,0.254,0
INS20250809056067,INS20250809056067,Science,0,8922,0.273,0
INS20250809056072,INS20250809056072,Business,0,11756,0.025,0
INS20250809056077,INS20250809056077,Finance,1,83898,0.766,1
INS20250809056099,INS20250809056099,Technology,0,46567,0.136,1
INS20250809056115,INS20250809056115,Finance,0,35276,0.226,1
INS20250809056116,INS20250809056116,AI/ML,0,50,0.19,0
INS20250809056119,INS20250809056119,Sports,0,3339,0.119,0
INS20250809056123,INS20250809056123,Finance,0,6,0.269,0
INS20250809056136,INS20250809056136,Politics,0,61,0.203,0
INS20250809056143,INS20250809056143,Health,0,3,0.175,0
INS20250809056147,INS20250809056147,Politics,0,33,0.636,0
INS20250809056150,INS20250809056150,AI/ML,0,24,0.872,0
INS20250809056154,INS20250809056154,Entertainment,0,758,0.204,0
INS20250809056155,INS20250809056155,Education,0,2542,0.115,1
INS20250809056158,INS20250809056158,Climate,0,2151,0.762,0
INS20250809056159,INS20250809056159,Technology,0,12310,0.048,1
INS20250809056166,INS20250809056166,AI/ML,0,40,0.922,0
INS20250809056174,INS20250809056174,Entertainment,0,143,0.784,0
INS20250809056187,INS20250809056187,Business,0,2421,0.146,0
INS20250809056188,INS20250809056188,Technology,0,7781,0.778,1
INS20250809056193,INS20250809056193,Gaming,0,842,0.079,0
INS20250809056205,INS20250809056205,Health,0,1519,0.633,0
INS20250809056206,INS20250809056206,Science,0,376,0.826,0
INS20250809056208,INS20250809056208,Gaming,0,125,0.148,0
INS20250809056209,INS20250809056209,Health,0,427,0.788,0
INS20250809056216,INS20250809056216,Business,0,254,0.175,0
INS20250809056230,INS20250809056230,Travel,0,1929,0.786,0
INS20250809056233,INS20250809056233,Technology,0,130,0.783,1
INS20250809056235,INS20250809056235,Fashion,0,412,0.075,0
INS20250809056241,INS20250809056241,Education,0,8146,0.805,1
INS20250809056242,INS20250809056242,AI/ML,0,4701,0.155,0
INS20250809056262,INS20250809056262,Entertainment,0,645,0.808,0
INS20250809056273,INS20250809056273,Health,0,13920,0.097,1
INS20250809056277,INS20250809056277,Health,0,58,0.728,0
INS20250809056285,INS20250809056285,Gaming,0,230,0.88,0
INS20250809056308,INS20250809056308,AI/ML,0,1597,0.745,0
INS20250809056309,INS20250809056309,Technology,0,3330,0.682,1
INS20250809056318,INS20250809056318,Climate,0,35,0.841,0
INS20250809056320,INS20250809056320,AI/ML,0,53533,0.119,1
INS20250809056331,INS20250809056331,Business,0,6236,0.077,0
INS20250809056333,INS20250809056333,Climate,0,6614,0.208,1
INS20250809056336,INS20250809056336,Entertainment,0,1549,0.025,0
INS20250809056338,INS20250809056338,Education,0,625,0.039,1
INS20250809056341,INS20250809056341,Entertainment,0,95,0.905,0
INS20250809056343,INS20250809056343,Finance,0,1699,0.291,1
INS20250809056345,INS20250809056345,Science,0,28443,0.614,1
INS20250809056351,INS20250809056351,Technology,0,595,0.113,0
INS20250809056353,INS20250809056353,Education,0,6097,0.697,1
INS20250809056357,INS20250809056357,Politics,0,96,0.825,0
INS20250809056358,INS20250809056358,Gaming,0,1666,0.25,0
INS20250809056365,INS20250809056365,Science,0,35564,0.694,1
INS20250809056372,INS20250809056372,Business,0,4062,0.685,1
INS20250809056376,INS20250809056376,Finance,0,1279,0.029,0
INS20250809056379,INS20250809056379,Politics,0,4460,0.278,0
INS20250809056389,INS20250809056389,Sports,0,1288,0.138,0
INS20250809056391,INS20250809056391,Fashion,0,1811,0.947,0
INS20250809056398,INS20250809056398,Gaming,0,46,0.895,0
INS20250809056399,INS20250809056399,Entertainment,0,190,0.052,0
INS20250809056400,INS20250809056400,Climate,0,2933,0.055,1
INS20250809056408,INS20250809056408,Technology,0,208,0.255,0
INS20250809056409,INS20250809056409,Climate,0,1003,0.608,0
INS20250809056411,INS20250809056411,Science,0,3271,0.225,0
INS20250809056415,INS20250809056415,Travel,0,14087,0.089,0
INS20250809056430,INS20250809056430,Science,0,2383,0.294,0
INS20250809056433,INS20250809056433,Business,0,35190,0.108,1
INS20250809056435,INS20250809056435,Climate,0,2609,0.873,1
INS20250809056437,INS20250809056437,Education,0,1611,0.852,1
INS20250809056440,INS20250809056440,Health,0,51811,0.081,1
INS20250809056442,INS20250809056442,Technology,0,19679,0.19,1
INS20250809056452,INS20250809056452,Politics,0,29,0.835,0
INS20250809056457,INS20250809056457,Technology,0,75905,0.106,0
INS20250809056465,INS20250809056465,Food,0,333,0.683,0
INS20250809056472,INS20250809056472,Sports,0,3562500,0.087,1
INS20250809056474,INS20250809056474,Fashion,0,22,0.023,0
INS20250809056484,INS20250809056484,Sports,0,822,0.139,0
INS20250809056487,INS20250809056487,AI/ML,0,8,0.935,0
INS20250809056499,INS20250809056499,Sports,0,750,0.099,0
INS20250809056501,INS20250809056501,Finance,0,131,0.065,0
INS20250809056508,INS20250809056508,Food,0,573,0.101,0
INS20250809056511,INS20250809056511,Food,0,1115,0.945,0
INS20250809056516,INS20250809056516,Politics,0,296,0.055,0
INS20250809056526,INS20250809056526,Sports,0,28992,0.151,0
INS20250809056532,INS20250809056532,Technology,0,363,0.166,0
INS20250809056536,INS20250809056536,AI/ML,0,27,0.764,0
INS20250809056539,INS20250809056539,Technology,0,19050,0.06,0
INS20250809056542,INS20250809056542,AI/ML,0,3468,0.181,0
INS20250809056544,INS20250809056544,Fashion,0,526,0.771,0
INS20250809056546,INS20250809056546,Science,0,111,0.123,0
INS20250809056547,INS20250809056547,Sports,0,4096,0.103,0
INS20250809056556,INS20250809056556,Travel,0,1300,0.679,0
INS20250809056568,INS20250809056568,Finance,0,3118,0.675,0
INS20250809056580,INS20250809056580,Health,0,8118,0.14,0
INS20250809056582,INS20250809056582,Fashion,0,1254,0.233,1
INS20250809056587,INS20250809056587,Food,0,1895,0.605,0
INS20250809056597,INS20250809056597,Travel,0,173,0.059,0
INS20250809056599,INS20250809056599,Business,0,113,0.162,0
INS20250809056603,INS20250809056603,Technology,0,226,0.052,0
INS20250810056611,INS20250810056611,Finance,0,24591,0.112,0
INS20250810056614,INS20250810056614,Education,0,4606,0.052,1
INS20250810056617,INS20250810056617,Travel,0,14094,0.11,1
INS20250810056618,INS20250810056618,Fashion,0,2128,0.096,0
INS20250810056623,INS20250810056623,Health,0,160,0.291,0
INS20250810056630,INS20250810056630,Climate,0,347,0.801,0
INS20250810056631,INS20250810056631,Travel,0,73,0.128,0
INS20250810056638,INS20250810056638,Business,0,6149,0.858,0
INS20250810056640,INS20250810056640,Fashion,0,910,0.87,0
INS20250810056644,INS20250810056644,Education,0,1506,0.93,0
INS20250810056645,INS20250810056645,Business,0,191,0.716,0
INS20250810056646,INS20250810056646,Fashion,0,756,0.685,0
INS20250810056650,INS20250810056650,Gaming,0,1188,0.126,0
INS20250810056655,INS20250810056655,Food,0,23534,0.621,0
INS20250810056658,INS20250810056658,Technology,0,2272,0.948,0
INS20250810056661,INS20250810056661,Finance,0,7651,0.7,0
INS20250810056665,INS20250810056665,Education,0,2961,0.127,0
INS20250810056669,INS20250810056669,Health,0,5073,0.736,0
INS20250810056670,INS20250810056670,Travel,0,35901,0.018,1
INS20250810056674,INS20250810056674,Food,0,3221,0.743,0
INS20250810056676,INS20250810056676,Education,0,496,0.135,0
INS20250810056677,INS20250810056677,Climate,0,270,0.178,0
INS20250810056680,INS20250810056680,Science,0,3,0.602,0
INS20250810056681,INS20250810056681,Climate,0,67672,0.774,1
INS20250810056683,INS20250810056683,Health,0,916,0.767,0
INS20250810056690,INS20250810056690,Health,0,1943,0.043,0
INS20250810056699,INS20250810056699,Business,0,617,0.165,0
INS20250810056713,INS20250810056713,Gaming,0,18,0.257,0
INS20250810056716,INS20250810056716,Technology,0,1745,0.121,0
INS20250810056717,INS20250810056717,Climate,0,11604,0.653,0
INS20250810056726,INS20250810056726,Education,0,1416,0.689,0
INS20250810056727,INS20250810056727,Politics,0,1931,0.101,1
